,further research line,further research prefix,further research suffix,publication date,title,primary category,categories,authors,abstract
478,"For further study on the heat kernels, we will need the following parabolic inte-
rior Schauder estimate.","σ(µt)                   5t

This completes the proof of the corollary.","For more details, see for example [Kry96, Theorem 8.12.1].",2022-01-13 07:38:47+00:00,Admissible metrics on compact Kähler varieties,math.AG,"['math.AG', 'math.DG']",[arxiv.Result.Author('Wenhao Ou')],"Let $X$ be a normal compact K\""ahler variety, and $\mathcal{F}$ a coherent
reflexive sheaf on $X$. Then there exist admissible Hermitian metrics on
$\mathcal{F}$. If moreover $\mathcal{F}$ is slope stable, then $\mathcal{F}$
carries admissible Hermitian-Yang-Mills metrics. As a consequence, we can
deduce a Bogomolov-Gieseker-L\""ubke type inequality."
479,"For further study on the heat kernels, we will need the following parabolic inte-
rior Schauder estimate.","σ(µt)                    5t

This completes the proof of the corollary.","For more details, see for example [Kry96, Theorem 8.12.1].",2022-01-13 07:38:47+00:00,Admissible metrics on compact Kähler varieties,math.AG,"['math.AG', 'math.DG']",[arxiv.Result.Author('Wenhao Ou')],"Let $X$ be a normal compact K\""ahler variety, and $\mathcal{F}$ a coherent
reflexive sheaf on $X$. We investigate the existence of admissible Hermitian
metrics on $\mathcal{F}$. If moreover $\mathcal{F}$ is slope stable, we also
study the existence of admissible Hermitian-Yang-Mills metrics on it. The
existence will hold if one can prove a uniform Sobolev inequality on singular
spaces."
1354,"The latter
                                         surfaces on their own as well as their Hodge theoretic relation to double EPW sextics
                                         are interesting to investigate and will be the subject of our further study.","The sixfold KA admits a natural rational 3 ∶ 1 map to YA and a map to XA being
                                         generically a ﬁbration by general type surfaces with even sets of nodes.","1
1.1.",2022-02-01 10:01:38+00:00,EPW sextics vs EPW cubes,math.AG,['math.AG'],"[arxiv.Result.Author('Grzegorz Kapustka'), arxiv.Result.Author('Michal Kapustka'), arxiv.Result.Author('Giovanni Mongardi')]","We study the period domain of double EPW cubes. As a consequence, we prove
that a very general double EPW cube is the moduli space of stable objects on
the Kuznetsov component of its corresponding Gushel-Mukai fourfolds; this
answers a problem posed by Perry, Pertusi and Zhao. We moreover show that the
moduli spaces of minimal degree elliptic curves on a very general double EPW
sextic and the corresponding double EPW cube are isomorphic curves. This
provides further evidence for a conjecture of Nesterov and Oberdieck."
1513,"We further study the restrictions on the Picard rank imposed
                                         by considering toric Fano varieties with minimal curve constraints.",Main results and conjectures.,"It will be convenient for us to
                                         deﬁne the codegree codegpCq of a minimal component C to be dimp q ` 1 ´ degpCq.",2022-02-03 21:24:08+00:00,Bounds on the Picard rank of toric Fano varieties with minimal curve constraints,math.AG,"['math.AG', '14J45 (Primary) 14M25, 14H10 (Secondary)']","[arxiv.Result.Author('Roya Beheshti'), arxiv.Result.Author('Ben Wormleighton')]","We study the Picard rank of smooth toric Fano varieties possessing families
of minimal rational curves of given degree. We discuss variants of a conjecture
of Chen-Fu-Hwang and prove a version of their statement that recovers the
original conjecture in sufficiently high dimension. We also prove new cases of
the original conjecture for high degrees in all dimensions. Our main tools come
from toric Mori theory and the combinatorics of Fano polytopes."
1514,"We further study the restrictions on the Picard rank imposed
                                          by considering toric Fano varieties with minimal curve constraints.",Main results and conjectures.,"It will be convenient for us to
                                          deﬁne the codegree codegpCq of a minimal component C to be dimp q ` 1 ´ degpCq.",2022-02-03 21:24:08+00:00,Bounds on the Picard rank of toric Fano varieties with minimal curve constraints,math.AG,"['math.AG', '14J45 (Primary) 14M25, 14H10 (Secondary)']","[arxiv.Result.Author('Roya Beheshti'), arxiv.Result.Author('Ben Wormleighton')]","We study the Picard rank of smooth toric Fano varieties possessing families
of minimal rational curves of given degree. We discuss variants of a conjecture
of Chen-Fu-Hwang and prove a version of their statement that recovers the
original conjecture in sufficiently high dimension. We also prove new cases of
the original conjecture for high degrees in all dimensions. Our main tools come
from toric Mori theory and the combinatorics of Fano polytopes."
1515,"We further study the restrictions on the Picard rank imposed
                                          by considering toric Fano varieties with minimal curve constraints.",Main results and conjectures.,"It will be convenient for us to
                                          deﬁne the codegree codegpCq of a minimal component C to be dimp q ` 1 ´ degpCq.",2022-02-03 21:24:08+00:00,Bounds on the Picard rank of toric Fano varieties with minimal curve constraints,math.AG,"['math.AG', '14J45 (Primary) 14M25, 14H10 (Secondary)']","[arxiv.Result.Author('Roya Beheshti'), arxiv.Result.Author('Ben Wormleighton')]","We study the Picard rank of smooth toric Fano varieties possessing families
of minimal rational curves of given degree. We discuss variants of a conjecture
of Chen-Fu-Hwang and prove a version of their statement that recovers the
original conjecture in sufficiently high dimension. We also prove new cases of
the original conjecture for high degrees in all dimensions. Our main tools come
from toric Mori theory and the combinatorics of Fano polytopes."
1516,"We further study the restrictions on the Picard rank imposed
                                          by considering toric Fano varieties with minimal curve constraints.",Main results and conjectures.,"It will be convenient for us to
                                          deﬁne the codegree codegpCq of a minimal component C to be dimp q ` 1 ´ degpCq.",2022-02-03 21:24:08+00:00,Bounds on the Picard rank of toric Fano varieties with minimal curve constraints,math.AG,"['math.AG', '14J45 (Primary) 14M25, 14H10 (Secondary)']","[arxiv.Result.Author('Roya Beheshti'), arxiv.Result.Author('Ben Wormleighton')]","We study the Picard rank of smooth toric Fano varieties possessing families
of minimal rational curves of given degree. We discuss variants of a conjecture
of Chen-Fu-Hwang and prove a version of their statement that recovers the
original conjecture in sufficiently high dimension. We also prove new cases of
the original conjecture for high degrees in all dimensions. Our main tools come
from toric Mori theory and the combinatorics of Fano polytopes."
1726,We believe such loci deserve further study.,"By Theorem 1.14 the locus where connected Kuznetsov com-
ponents become equivalent in the product of two moduli spaces is a countable union of locally
closed subspaces.","For instance:

Question 1.15.",2022-02-08 23:26:04+00:00,Kuznetsov's Fano threefold conjecture via K3 categories and enhanced group actions,math.AG,['math.AG'],"[arxiv.Result.Author('Arend Bayer'), arxiv.Result.Author('Alexander Perry')]","We settle the last open case of Kuznetsov's conjecture on the derived
categories of Fano threefolds. Contrary to the original conjecture, we prove
the Kuznetsov components of quartic double solids and Gushel-Mukai threefolds
are never equivalent, as recently shown independently by Zhang. On the other
hand, we prove the modified conjecture asserting their deformation equivalence.
Our proof of nonequivalence combines a categorical Enriques-K3 correspondence
with the Hodge theory of categories, and gives as a byproduct a simple proof of
a theorem of Debarre and Kuznetsov about the fibers of the period map for
Gushel-Mukai varieties. Our proof of deformation equivalence relies on results
of independent interest about obstructions to enhancing group actions on
categories."
1727,We believe such loci deserve further study.,"By Theorem 1.17 the locus where connected Kuznetsov com-
ponents become equivalent in the product of two moduli spaces is a countable union of locally
closed subspaces.","For instance:

Question 1.18.",2022-02-08 23:26:04+00:00,Kuznetsov's Fano threefold conjecture via K3 categories and enhanced group actions,math.AG,['math.AG'],"[arxiv.Result.Author('Arend Bayer'), arxiv.Result.Author('Alexander Perry')]","We settle the last open case of Kuznetsov's conjecture on the derived
categories of Fano threefolds. Contrary to the original conjecture, we prove
the Kuznetsov components of quartic double solids and Gushel-Mukai threefolds
are never equivalent, as recently shown independently by Zhang. On the other
hand, we prove the modified conjecture asserting their deformation equivalence.
Our proof of nonequivalence combines a categorical Enriques-K3 correspondence
with the Hodge theory of categories. Along the way, we obtain a categorical
description of the periods of Gushel-Mukai varieties, which we use to resolve a
conjecture of Kuznetsov and the second author on the birational categorical
Torelli problem, as well as to give a simple proof of a theorem of Debarre and
Kuznetsov on the fibers of the period map. Our proof of deformation equivalence
relies on results of independent interest about obstructions to enhancing group
actions on categories."
2471,"For further study on positive (semi-)deﬁnite tensors we refer the

reader to [1, 5, 15, 16].","Thus we

may assume in the following that m is an even number, if not mentioned

otherwise.","Let m = 2k (k ∈ {1, 2, 3, .",2022-02-25 16:12:26+00:00,Separable symmetric tensors and separable anti-symmetric tensors,math.AG,"['math.AG', '15A69']",[arxiv.Result.Author('Changqing Xu')],"In this paper, we first introduce the invertibility of even-order tensors and
the separable tensors, including separable symmetry tensors and separable
anti-symmetry tensors, defined respectively as the sum and the algebraic sum of
rank-1 tensors generated by the tensor product of some vectors, say, $v_{1},
v_{2}, \ldots, v_{m}$. We show that the $m!$ sumrands, each in form
$v_{\sigma(1)}\times v_{\sigma(2)}\times\ldots\times v_{\sigma(m)}$, are
linearly independent if $v_{1},v_{2}, \ldots, v_{m}$ are linearly independent,
where $\sigma$ is any permutation on $\set{1,2,\ldots,m}$. We offer a class of
tensors to achieve the upper bound for $\rank(A) \leq 6$ for all $A\in
R^{3\times 3\times 3}$. We also show that each $3\times 3\times 3$
anti-symmetric tensor is separable."
2923,"An interesting observation is that for
certain ﬁxed points at the upper end of the nilpotent cone the multiplicity algebras
are isomorphic to the cohomology of homogeneous spaces and it is this which suggests
further research into their structure in more generality.","It has various other aspects, in
particular with relation to mirror symmetry.","This paper is about the algebras deﬁned at the lower end of the nilpotent cone, namely
the case of a very stable bundle, where Φ = 0.",2022-03-07 14:18:13+00:00,Multiplicity algebras for rank 2 bundles on curves of small genus,math.AG,"['math.AG', '14H60, 14H45']",[arxiv.Result.Author('Nigel Hitchin')],"The main aim of the paper is to demonstrate continuous families of
isomorphism classes of multiplicity algebras associated to very stable rank 2
bundles on a curve of genus 2 and 3. These are algebras defined by Hausel and
the author associated to fixed points of the C* action on the moduli space of
Higgs bundles, and the examples are contrasted with other fixed points where
they are isomorphic to the cohomology of a homogeneous space. The construction
involves some classical geometry relating curves of genus 2,3 and 5."
2924,"An
interesting observation is that for certain ﬁxed points at the upper end of the
nilpotent cone the multiplicity algebras are isomorphic to the cohomology
of homogeneous spaces and it is this which suggests further research into
their structure in more generality.","When the ﬁxed point is very stable,
the algebra is ﬁnite-dimensional and the dimension gives the multiplicity
of the component of the nilpotent cone containing m, hence the name.","This paper is about the algebras deﬁned at the lower end of the nilpotent
cone, namely the case of a very stable bundle, where Φ = 0.",2022-03-07 14:18:13+00:00,Multiplicity algebras for rank 2 bundles on curves of small genus,math.AG,"['math.AG', '14H60, 14H45']",[arxiv.Result.Author('Nigel Hitchin')],"Hausel introduced a commutative algebra -- the multiplicity algebra --
associated to a fixed point of the C^*-action on the Higgs bundle moduli space.
Here we describe this algebra for a fixed point consisting of a very stable
rank 2 vector bundle and zero Higgs field for a curve of low genus.
Geometrically, the relations in the algebra are described by a family of
quadrics and we focus on the discriminant of this family, providing a new
viewpoint on the moduli space of stable bundles. The discriminant in our
examples demonstrates that as the bundle varies, we obtain a continuous
variation in the isomorphism class of the algebra."
3090,We further study the structures of the Iitaka ﬁbrations.,"Theorem 1.2 directly follows from Theorem 1.3 and [7, Theorem 1.3].","In [39], Li deﬁned the Iitaka
volumes of Q-Cartier divisors on normal projective varieties (see Deﬁnition 5.1).",2022-03-10 16:42:56+00:00,Iitaka fibrations for dlt pairs polarized by a nef and log big divisor,math.AG,"['math.AG', '14E30, 14J17, 14J40']",[arxiv.Result.Author('Kenta Hashizume')],"We study lc pairs polarized by a nef and log big divisor. After proving the
minimal model theory for projective lc pairs polarized by a nef and log big
divisor, we prove the effectivity of the Iitaka fibrations and some boundedness
results for dlt pairs polarized by a nef and log big divisor."
3091,We further study the structures of the Iitaka ﬁbrations.,"Theorem 1.2 directly follows from Theorem 1.3 and [7, Theorem 1.3].","In [39], Li deﬁned the Iitaka
volumes of Q-Cartier divisors on normal projective varieties (see Deﬁnition 5.1).",2022-03-10 16:42:56+00:00,Iitaka fibrations for dlt pairs polarized by a nef and log big divisor,math.AG,"['math.AG', '14E30, 14J17, 14J40']",[arxiv.Result.Author('Kenta Hashizume')],"We study lc pairs polarized by a nef and log big divisor. After proving the
minimal model theory for projective lc pairs polarized by a nef and log big
divisor, we prove the effectivity of the Iitaka fibrations and some boundedness
results for dlt pairs polarized by a nef and log big divisor."
3092,We further study the structures of the Iitaka ﬁbrations.,"Theorem 1.2 directly follows from Theorem 1.3 and [7, Theorem 1.3].","In [39], Li deﬁned the Iitaka
volumes of Q-Cartier divisors on normal projective varieties (see Deﬁnition 5.1).",2022-03-10 16:42:56+00:00,Iitaka fibrations for dlt pairs polarized by a nef and log big divisor,math.AG,"['math.AG', '14E30, 14J17, 14J40']",[arxiv.Result.Author('Kenta Hashizume')],"We study lc pairs polarized by a nef and log big divisor. After proving the
minimal model theory for projective lc pairs polarized by a nef and log big
divisor, we prove the effectivity of the Iitaka fibrations and some boundedness
results for dlt pairs polarized by a nef and log big divisor."
3177,"In Section 6 we discuss open
question and further research directions.","The tropicalizations
of the corresponding pseudo-moment cones are discussed in Section 5.",Acknowledgements.,2022-03-12 00:27:39+00:00,"Moments, Sums of Squares, and Tropicalization",math.AG,"['math.AG', 'math.CO', 'math.FA', 'math.OC']","[arxiv.Result.Author('Grigoriy Blekherman'), arxiv.Result.Author('Felipe Rincón'), arxiv.Result.Author('Rainer Sinn'), arxiv.Result.Author('Cynthia Vinzant'), arxiv.Result.Author('Josephine Yu')]","We use tropicalization to study the duals to cones of nonnegative polynomials
and sums of squares on a semialgebraic set $S$. The truncated cones of moments
of measures supported on the set $S$ is dual to nonnegative polynomials on $S$,
while ""pseudo-moments"" are dual to sums of squares approximations to
nonnegative polynomials. We provide explicit combinatorial descriptions of
tropicalizations of the moment and pseudo-moment cones, and demonstrate their
usefulness in distinguishing between nonnegative polynomials and sums of
squares. We give examples that show new limitations of sums of squares
approximations of nonnegative polynomials. When the semialgebraic set is
defined by binomial inequalites, its moment and pseuo-moment cones are closed
under Hadamard product. In this case, their tropicalizations are polyhedral
cones that encode all binomial inequalities on the moment and pseudo-moment
cones."
3696,"In this case the proof of Lemma 4.10 must be modiﬁed, and we leave this direction for further research.","The second condition is essential for the proof of Lemma 4.10 and, perhaps, can also be weakened.","Since C6 is not a rational normal curve we have sec3(C6) > 1 (see [CJ01, Theorem 3.4]).",2022-03-21 10:05:00+00:00,Geometry of elliptic normal curves of degree 6,math.AG,"['math.AG', '14H52']",[arxiv.Result.Author('Anatoli Shatsila')],"In our work we focus on the geometry of elliptic normal curves of degree 6
embedded in $\mathbb{P}^5$. We determine the space of quadric hypersurfaces
through an elliptic normal curve of degree 6 and find the explicit equations of
generators of $I(\text{Sec}(C_6))$. We study the images $C_p$ and $C_{pq}$ of a
sextic $C_6$ under the projection from a general point $P \in \mathbb{P}^5$ and
a general line $\overline{PQ} \subset \mathbb{P}^5$. In particular, we show
that $C_p$ is $k$-normal for all $k \geq 2$ and $I(C_p)$ is generated by three
homogeneous polynomials of degree 2 and two homogeneous polynomials of degree
3. We then show that $C_{pq}$ is $k$-normal for all $k \geq 3$ and $I(C_{pq})$
is generated by two homogeneous polynomials of degree 3 and three homogeneous
polynomials of degree 4."
