,further research line,further research prefix,further research suffix,publication date,title,primary category,categories,authors,abstract
4701,"It would be interesting           Statement of compliance with EPSRC policy framework
to further study the case where is non-trivial (beyond            on research data: This publication is theoretical work
the examples considered in Section VI A, as well as Sec-          that does not require supporting research data.",SET phase only when is trivial.,"[1] A. Bullivant, M. Calc¸ada, Z. Ka´da´r, P. Martin, and J. F.  [14] Y.-M. Lu and A. Vishwanath, Classiﬁcation and prop-
      Martins, Topological phases from higher gauge symmetry            erties of symmetry-enriched topological phases: Chern-
      in 3+1D, Phys.",2022-04-11 18:02:08+00:00,Excitations in the Higher Lattice Gauge Theory Model for Topological Phases II: the 2+1d Case,cond-mat.str-el,"['cond-mat.str-el', 'hep-th', 'math-ph', 'math.MP']","[arxiv.Result.Author('Joe Huxford'), arxiv.Result.Author('Steven H. Simon')]","In this work, the second paper of this series, we study the 2+1d version of a
Hamiltonian model for topological phases based on higher lattice gauge theory.
We construct the ribbon operators that produce the point-like excitations.
These ribbon operators are used to find the braiding properties and topological
charge carried by the point-like excitations. The model also hosts loop-like
excitations, which are produced by membrane operators. By considering a change
of basis, we show that, in certain cases, some loop-like excitations represent
domain walls between patches corresponding to different symmetry-related ground
states, and we find this symmetry. We also map the higher lattice gauge theory
Hamiltonian to the symmetry enriched string-net model for symmetry enriched
topological phases (SETs) described by Heinrich, Burnell, Fidkowski and Levin
[Phys. Rev. B, 94 (2016)], again in a subset of cases."
4785,"For further study, we also  method[43–48] to study the pairing symmetry and
considered the eﬀect of the on-site Coulomb interaction      magnetic properties.","that the superconducting pairing correlation with the
d+id wave dominates over other pairing symmetries with          We adopt the constrained-path quantum Monte Carlo
the perpendicular electric ﬁeld.","In the CPQMC method, the
U , and it is found that the superconducting pairing         ground-state wave function |φ is projected from an
correlation with d + id wave symmetry is enhanced by         initial wave function |Ψ0 by a branching random
the existence of U .",2022-04-13 07:48:10+00:00,Quantum Monte Carlo study of superconductivity in rhombohedral trilayer graphene under an electric field,cond-mat.str-el,['cond-mat.str-el'],"[arxiv.Result.Author('Huijia Dai'), arxiv.Result.Author('Runyu Ma'), arxiv.Result.Author('Xiao Zhang'), arxiv.Result.Author('Tianxing Ma')]","By using the constrained-phase quantum Monte Carlo method, we performed a
systematic study of the ground state of the half-filled Hubbard model for a
trilayer honeycomb lattice. We analyse the effect of the perpendicular electric
field on the electronic structure, magnetic property and pairing correlations.
It is found that antiferromagnetic fluctuations emerge with the perpendicular
electric field, and the electronic correlation drives a $d+id$ superconducting
pairing to be dominant over other pairing patterns among various electric
fields and interaction strengths. We also found that the $d+id$ pairing
correlation is greatly enhanced as the on-site Coulomb interaction is
increased. Our intensive numerical results may unveil the nature of the
recently observed superconductivity in rhombohedral trilayer graphene under an
electric field."
4822,"And we can ﬁnd that the separation processes of the ex-
   In this section, we further study the dynamical evo-                           citation spectra occur mainly between the coupling ratios
lutions of the S = 1/2 and S = 1 antiferromagnetic                                J /J = 0.3 and J /J = 0.5.","Appendix C: SEPARATION PROCESS BETWEEN                                            dynamic spin structure factor Szz(q, ω) is obtained from
     THE LOW-ENERGY AND HIGH-ENERGY                                               QMC calculations and stochastic analytic continuation
                            EXCITATIONS                                           with linear system size M = 4 of supercell and β = 20.","Similar to the S = 3/2 case
Heisenberg model on the 1/5-depleted square lattice ver-                          in the main text, the separations between the low-energy
sus the coupling ratio J /J.",2022-04-13 18:00:02+00:00,Ground States and Dynamical Properties of $S>1/2$ Quantum Heisenberg Model on the 1/5-Depleted Square Lattice,cond-mat.str-el,"['cond-mat.str-el', 'cond-mat.supr-con']","[arxiv.Result.Author('Jun-Han Huang'), arxiv.Result.Author('Zenan Liu'), arxiv.Result.Author('Han-Qing Wu'), arxiv.Result.Author('Dao-Xin Yao')]","We study the $S>1/2$ antiferromagnetic Heisenberg model on the 1/5-depleted
square lattice as a function of the ratio of the intra-plaquette coupling to
the inter-plaquette coupling. Using stochastic series expansion quantum Monte
Carlo simulations, we numerically identify three quantum phases, including the
dimer phase, N\'eel phase and plaquette valence bond solid phase. We also
obtain the accurate quantum critical points that belong to the O(3)
universality class using the large-scale finite-size scaling. Most importantly,
we study the dynamic spin structure factors of different phases, which can be
measured by inelastic neutron scattering experiments. The low-energy
excitations can be explained as triplons in the dimer phase and plaquette
valence bond solid phase. While in the N\'eel phase, the more prominent magnon
mode can be found as the spin magnitude increases. Furthermore, we find a
broader continuum at smaller $S$, which may be the dynamical signature of
nearly deconfined spinon excitations."
5066,"Furthermore, we ﬁnd that the diﬀerent extended         expected at ﬁnite carrier concentrations as well, although
g(q) couplings can lead to very diﬀerent results, even          it is a matter of further research to understand how signif-
if they have equal magnitudes.","While our work has been
creases, but the persistence of this sensitivity even far       conﬁned to the single-polaron limit, such signiﬁcant dif-
from the adiabatic regime, for some quantities, is sur-         ferences between various longer-range models should be
prising.",These diﬀerences come            icant they are.,2022-04-20 03:05:13+00:00,Role of long-range coupling on the properties of single polarons in models with dual electron-phonon couplings,cond-mat.str-el,"['cond-mat.str-el', '81Vxx']","[arxiv.Result.Author('Monodeep Chakraborty'), arxiv.Result.Author('Sankeerth S. Narayan'), arxiv.Result.Author('Vigneshwaran R.'), arxiv.Result.Author('Mona Berciu')]","We use the Variational Exact Diagonalization to investigate the single
polaron properties for four different dual models, combining a short-range
off-diagonal (Peierls) plus a longer-range diagonal (Holstein or
breathing-mode) coupling. This allows us to investigate the sensitivity of
various polaron properties both to the range of the diagonal coupling and to
the specific diagonal coupling chosen. We find strong sensitivity to the range
for all duals models as the adiabatic limit is approached, however considerable
sensitivity is observed for some quantities even for large phonon frequencies.
Also, the strong dependence of the results on the specific form of the diagonal
coupling is observed everywhere in the parameter space. Taken together, these
results suggest that careful consideration must be given to the specific
coupling and its proper range when quantitative comparisons with experiments
are sought."
5099,"This suggests the presence of an additional tran-
                                                                    sition, or even intervening phases, in the intermediate
                                                                    regime, constituting an interesting (albeit challenging)
                                                                    task for further study.","We remark
                                                                    that the mean-ﬁeld solutions in the two regimes cannot
                                                                    be continuously connected to each other: in the weak-
                                                                    coupling case, the solutions (4) exhibit a Z2 symmetry of
                                                                    Φ1 ↔ −Φ†2, while at strong coupling, this symmetry is
                                                                    broken.",FIG.,2022-04-20 18:00:01+00:00,Twisted bilayer U(1) Dirac spin liquids,cond-mat.str-el,"['cond-mat.str-el', 'hep-th']","[arxiv.Result.Author('Zhu-Xi Luo'), arxiv.Result.Author('Urban F. P. Seifert'), arxiv.Result.Author('Leon Balents')]","When two layers of two-dimensional materials are assembled with a relative
twist, moir\'e patterns arise, inducing a tremendous wealth of exotic
phenomena. In this work, we consider twisting two triangular lattices hosting
Dirac quantum spin liquids. Using recent results for the monopole scaling
dimensions and quantum numbers of the Dirac spin liquid state, we show that, in
the bilayer system, interlayer monopole tunneling is a symmetry-allowed
relevant perturbation and can lead to ordered bilayer states. We analyze the
effect of this interlayer tunneling using a mean field theory in both the
weak-coupling and strong-coupling regimes. In particular, when the spin
monopoles can tunnel, we find a tunable lattice of magnetic vortices at strong
coupling."
5100,"Namely,        sition, or even intervening phases, in the intermediate
on the one hand, in certain regions where the phase dif-       regime, constituting an interesting (albeit challenging)
ference is small, the singlets in the two layers almost lie    task for further study.","This suggests the presence of an additional tran-
 Φ1a mf / Φ2a mf = exp[i(−π − arg Jv + ϕa(x))].","on top of each other; on the other hand, where the phase
diﬀerence is near π, the singlets in the two layers avoid
each other.",2022-04-20 18:00:01+00:00,Twisted bilayer U(1) Dirac spin liquids,cond-mat.str-el,"['cond-mat.str-el', 'hep-th']","[arxiv.Result.Author('Zhu-Xi Luo'), arxiv.Result.Author('Urban F. P. Seifert'), arxiv.Result.Author('Leon Balents')]","When two layers of two-dimensional materials are assembled with a relative
twist, moir\'e patterns arise, inducing a tremendous wealth of exotic
phenomena. In this work, we consider twisting two triangular lattices hosting
Dirac quantum spin liquids. A single decoupled layer is described by compact
quantum electrodynamics in 2+1 dimensions (QED$_3$) with an emergent
$\mathrm{U}(1)$ gauge field, which is assumed to flow to a strongly interacting
fixed point in the IR with conformal symmetry. We use recent results for the
quantum numbers of monopole operators, which tunnel $2 \pi$ fluxes of the
compact gauge field. It is found that, in the bilayer system, interlayer
monopole tunneling is a symmetry-allowed relevant perturbation which induces an
(ordering) instability. We show using perturbation theory that upon twisting
the two layers the system remains unstable under the interlayer interaction,
but any finite twist angle softens this instability compared to the untwisted
case. To analyse the resulting phase induced by the (twisted) interlayer
tunneling, we use ""conformal mean field theory"", which reduces the interacting
bilayer system to two copies of QED$_3$ coupled to background fields which are
to be determined self-consistently. In the weak-coupling regime, where the
interlayer coupling is weak compared to the energy scale set by the moir\'e
lattice constant, we solve the self-consistency equations perturbatively. In
the limit of strongly coupled layers, a local scaling approximation is used,
and we find that the magnetically ordered state exhibits a lattice of magnetic
vortices, with the lattice constant tunable through the twisting angle."
5101,"The
further study.","Instead, microscopic (lattice) details
will become important, an analysis of which we leave for    metric tensor (20-dimensional) and trivial irreps.","15-dimensional antisymmetric representation is iso-
   On the methodological side, we have established ex-
plicit operator-product expansions for the low-energy       morphic to the 15 SU(4) adjoint masses.",2022-04-20 18:00:01+00:00,Twisted bilayer U(1) Dirac spin liquids,cond-mat.str-el,"['cond-mat.str-el', 'hep-th']","[arxiv.Result.Author('Zhu-Xi Luo'), arxiv.Result.Author('Urban F. P. Seifert'), arxiv.Result.Author('Leon Balents')]","When two layers of two-dimensional materials are assembled with a relative
twist, moir\'e patterns arise, inducing a tremendous wealth of exotic
phenomena. In this work, we consider twisting two triangular lattices hosting
Dirac quantum spin liquids. A single decoupled layer is described by compact
quantum electrodynamics in 2+1 dimensions (QED$_3$) with an emergent
$\mathrm{U}(1)$ gauge field, which is assumed to flow to a strongly interacting
fixed point in the IR with conformal symmetry. We use recent results for the
quantum numbers of monopole operators, which tunnel $2 \pi$ fluxes of the
compact gauge field. It is found that, in the bilayer system, interlayer
monopole tunneling is a symmetry-allowed relevant perturbation which induces an
(ordering) instability. We show using perturbation theory that upon twisting
the two layers the system remains unstable under the interlayer interaction,
but any finite twist angle softens this instability compared to the untwisted
case. To analyse the resulting phase induced by the (twisted) interlayer
tunneling, we use ""conformal mean field theory"", which reduces the interacting
bilayer system to two copies of QED$_3$ coupled to background fields which are
to be determined self-consistently. In the weak-coupling regime, where the
interlayer coupling is weak compared to the energy scale set by the moir\'e
lattice constant, we solve the self-consistency equations perturbatively. In
the limit of strongly coupled layers, a local scaling approximation is used,
and we find that the magnetically ordered state exhibits a lattice of magnetic
vortices, with the lattice constant tunable through the twisting angle."
5171,"the gapped CSL on the kagom´e lattice, which are ac-
                                                                             cessed by tuning a small Heisenberg interaction across
   To further study the magnetic ordering we apply a ﬁ-                      the bow-ties.","On the other hand, if hXYZ or hoct                      Gutzwiller wavefunctions, to uncover two chiral mag-
is applied within the CSL, a ﬁrst order transition to an                     netic orders – XYZ order and Octahedral order – near
ordered state is observed at a ﬁnite value of the ﬁeld [53].","Our proposed global phase diagram, as we
nite hXYZ and hoct to a single triangle (shown in shaded                     vary spin S, hints at the possibility of unusual QSLs in
red in Fig.",2022-04-21 18:00:01+00:00,Chiral Broken Symmetry Descendants of the Kagomé Lattice Chiral Spin Liquid,cond-mat.str-el,['cond-mat.str-el'],"[arxiv.Result.Author('Anjishnu Bose'), arxiv.Result.Author('Arijit Haldar'), arxiv.Result.Author('Erik S. Sørensen'), arxiv.Result.Author('Arun Paramekanti')]","The breaking of chiral and time-reversal symmetries provides a pathway to
exotic quantum phenomena and topological phases. In particular, the breaking of
chiral (mirror) symmetry in quantum materials has been shown to have important
technological applications. Recent work has extensively explored the resulting
emergence of chiral charge orders and chiral spin liquids on the kagom\'e
lattice. Such chiral spin liquids are closely tied to bosonic fractional
quantum Hall states and host anyonic quasiparticles; however, their connection
to nearby magnetically ordered states has remained a mystery. Here, we show
that two distinct non-coplanar magnetic orders with uniform spin chirality, the
XYZ umbrella state and the Octahedral spin crystal, emerge as competing orders
in close proximity to the kagom\'e chiral spin liquid. Our results highlight
the intimate link between a many-body topologically ordered liquid and broken
symmetry states with nontrivial real-space topology."
5317,"The presence of three modes remains         pounds – demonstrating that this mode is endemic to the
visible at a relative intensity not unlike the pure ternary    RbCeX2 series and motivates further research into its ori-
systems, which argues against any ﬁne-tuned resonance          gin.","illustrated by the inﬂuence of 50% anion site disorder in      Consistent with prior work, an additional, long-lifetime
RbCeSeS or RbCeTeSe, where the entire spectrum broad-          mode appears in the CEF spectra of all RbCeX2 com-
ens substantially.","These results highlight the importance of the anion
between local states.",2022-04-26 05:56:30+00:00,"Electronic and structural properties of RbCeX$_2$ (X$_2$: O$_2$, S$_2$, SeS, Se$_2$, TeSe, Te$_2$)",cond-mat.str-el,"['cond-mat.str-el', 'cond-mat.mtrl-sci']","[arxiv.Result.Author('Brenden R. Ortizy'), arxiv.Result.Author('Mitchell M. Bordelon'), arxiv.Result.Author('Pritam Bhattacharyya'), arxiv.Result.Author('Ganesh Pokharel'), arxiv.Result.Author('Paul M. Sarte'), arxiv.Result.Author('Lorenzo Posthuma'), arxiv.Result.Author('Thorben Petersen'), arxiv.Result.Author('Mohamed S. Eldeeb'), arxiv.Result.Author('Garrett E. Granroth'), arxiv.Result.Author('Clarina R. Dela Cruz'), arxiv.Result.Author('Stuart Calder'), arxiv.Result.Author('Douglas L. Abernathy'), arxiv.Result.Author('Liviu Hozoi'), arxiv.Result.Author('Stephen D. Wilson')]","Triangular lattice delafossite compounds built from magnetic lanthanide ions
are a topic of recent interest due to their frustrated magnetism and
realization of quantum disordered magnetic ground states. Here we report the
evolution of the structure and electronic ground states of RbCe$X_2$ compounds,
built from a triangular lattice of Ce$^{3+}$ ions, upon varying their anion
character ($X_2$= O$_2$, S$_2$, SeS, Se$_2$, TeSe, Te$_2$). This includes the
discovery of a new member of this series, RbCeO$_2$, that seemingly realizes a
quantum disordered ground state. Magnetization and susceptibility measurements
reveal that all compounds manifest mean-field antiferromagnetic interactions
and, with the exception of the oxide, possess a magnetic ordering transition
below 1 K. The crystalline electric field level scheme is explored via neutron
scattering and ab initio calculations to model the intramultiplet splitting of
the $J=5/2$ component. In addition to the two excited doublets expected from
the $J=5/2$ multiplet, we observe one extra, local mode present across the
sample series. This added mode shifts downward in energy with increasing anion
mass, suggesting a long-lived, vibronic state endemic to anion vibrations about
the Ce$^{3+}$ moments."
5318,"in the CEF spectra of all RbCeX2 compounds – demon-
                                                             strating that this mode is endemic to the RbCeX2 series
   The presence of an extra mode in the CEF spectrum         and motivates further research into its origin.","ative to the rest of the RbCeX2 series, though variations    Consistent with prior work, an additional mode appears
in the degree of g-factor anisotropy may also play a role.","These re-
of RbCeX2 is an interesting and seemingly generic prop-      sults highlight the importance of the anion component
erty of ACeX2 delafossites.",2022-04-26 05:56:30+00:00,"Electronic and structural properties of RbCeX$_2$ (X$_2$: O$_2$, S$_2$, SeS, Se$_2$, TeSe, Te$_2$)",cond-mat.str-el,"['cond-mat.str-el', 'cond-mat.mtrl-sci']","[arxiv.Result.Author('Brenden R. Ortiz'), arxiv.Result.Author('Mitchell M. Bordelon'), arxiv.Result.Author('Pritam Bhattacharyya'), arxiv.Result.Author('Ganesh Pokharel'), arxiv.Result.Author('Paul M. Sarte'), arxiv.Result.Author('Lorenzo Posthuma'), arxiv.Result.Author('Thorben Petersen'), arxiv.Result.Author('Mohamed S. Eldeeb'), arxiv.Result.Author('Garrett E. Granroth'), arxiv.Result.Author('Clarina R. Dela Cruz'), arxiv.Result.Author('Stuart Calder'), arxiv.Result.Author('Douglas L. Abernathy'), arxiv.Result.Author('Liviu Hozoi'), arxiv.Result.Author('Stephen D. Wilson')]","Triangular lattice delafossite compounds built from magnetic lanthanide ions
are a topic of recent interest due to their frustrated magnetism and
realization of quantum disordered magnetic ground states. Here we report the
evolution of the structure and electronic ground states of RbCe$X_2$ compounds,
built from a triangular lattice of Ce$^{3+}$ ions, upon varying their anion
character ($X_2$= O$_2$, S$_2$, SeS, Se$_2$, TeSe, Te$_2$). This includes the
discovery of a new member of this series, RbCeO$_2$, that potentially realizes
a quantum disordered ground state analogous to NaYbO$_2$. Magnetization and
susceptibility measurements reveal that all compounds manifest mean-field
antiferromagnetic interactions and, with the exception of the oxide, possess
signatures of magnetic correlations onset below 1 K. The crystalline electric
field level scheme is explored via neutron scattering and \textit{ab initio}
calculations in order to model the intramultiplet splitting of the $J=5/2$
multiplet. In addition to the two excited doublets expected within the $J=5/2$
manifold, we observe one extra, local mode present across the sample series.
This added mode shifts downward in energy with increasing anion mass and
decreasing crystal field strength, suggesting a long-lived anomalous mode
endemic to anion motion about the Ce$^{3+}$ sites."
5467,We should further study if there is any group extension.,dom at the center of each surface of the open cubic.,"For systems with spin-1/2 fermions, the correspond-        Above we demonstrated that bilayer Chern insulators on
ing classiﬁcation of 3D Oh-symmetric topological phases       each σ is trivialized by 3D bubble equivalence.",2022-04-28 15:21:15+00:00,Construction and classification of crystalline topological superconductor and insulators in three-dimensional interacting fermion systems,cond-mat.str-el,"['cond-mat.str-el', 'hep-th', 'math-ph', 'math.MP']","[arxiv.Result.Author('Jian-Hao Zhang'), arxiv.Result.Author('Yang Qi'), arxiv.Result.Author('Zheng-Cheng Gu')]","The natural existences of crystalline symmetry in real materials manifest the
importance of understanding crystalline symmetry protected topological(SPT)
phases, especially for interacting systems. In this paper, we systematically
construct and classify all the crystalline topological superconductors and
insulators in three-dimensional (3D) interacting fermion systems using the
novel concept of topological crystal. The corresponding higher-order
topological surface theory can also be systematically studied via higher-order
bulk-boundary correspondence. In particular, we discover an intriguing fact
that almost all topological crystals with nontrivial 2D block-states are
intrinsically interacting topological phases that cannot be realized in any
free-fermion systems. Moreover, the crystalline equivalence principle for 3D
interacting fermionic systems is also verified, with an additional subtle
""twist"" on the spin of fermions."
5492,"Con-
                                                                        formal ﬁeld theory predicts the following scaling of the
   To further study the logarithmic correction, we plot                 entanglement entropy58
[ 13 α Sπαα(r) · rL]2 as a function of log rL as shown by
the orange line in Fig.",region x to extract the value of the central charge.,5.,2022-04-28 22:49:02+00:00,Emergent SU(2)$_1$ conformal symmetry in the spin-1/2 Kitaev-Gamma chain with a Dzyaloshinskii-Moriya interaction,cond-mat.str-el,['cond-mat.str-el'],"[arxiv.Result.Author('Wang Yang'), arxiv.Result.Author('Alberto Nocera'), arxiv.Result.Author('Chao Xu'), arxiv.Result.Author('Arnab Adhikary'), arxiv.Result.Author('Ian Affleck')]","We study the one-dimensional spin-1/2 Kitaev-Gamma model with a
bond-dependent Dzyaloshinskii-Moriya (DM) interaction, which can be induced by
an electric field applied in the third direction where the first and second
directions refer to the two bond directions in the model. By a combination of
field theory and symmetry analysis, an extended gapless phase with an emergent
SU(2)$_1$ conformal symmetry is found in the phase diagram of the spin-1/2
Kitaev-Gamma-DM chain. The analytic predictions are in good agreements with
numerical results obtained from density matrix renormalization group
simulations."
5874,"It is an interesting
question for further research to understand this trajectory and relate it also to recent studies
of Trotter decompositions and its breakdown for large time steps [32, 33].","In the case of the
chain, we observed a ”refocussing” mechanism, which suppresses the inﬁdelity at multiples of
the optimized time step, while the evolution inside the optimized circuit appears to follow a
trajectory which is further away from the exact time evolution operator.",Our results open the door for many further directions.,2022-05-06 18:38:51+00:00,Optimal compression of quantum many-body time evolution operators into brickwall circuits,cond-mat.str-el,"['cond-mat.str-el', 'quant-ph']","[arxiv.Result.Author('Maurits S. J. Tepaske'), arxiv.Result.Author('Dominik Hahn'), arxiv.Result.Author('David J. Luitz')]","Near term quantum computers suffer from a degree of decoherence which is
prohibitive for high fidelity simulations with deep circuits. An economic use
of circuit depth is therefore paramount. For digital quantum simulation of
quantum many-body systems, real time evolution is typically achieved by a
Trotter decomposition of the time evolution operator into circuits consisting
only of two qubit gates. To match the geometry of the physical system and the
CNOT connectivity of the quantum processor, additional SWAP gates are needed.
  We show that optimal fidelity, beyond what is achievable by simple Trotter
decompositions for a fixed gate count, can be obtained by compiling the
evolution operator into optimal brickwall circuits for the $S=1/2$ quantum
Heisenberg model on chains and ladders, when mapped to one dimensional quantum
processors without the need of additional SWAP gates."
5875,"It is an interesting
question for further research to understand this trajectory and relate it also to recent studies
of Trotter decompositions and its breakdown for large time steps [34, 35].","In the case of the
chain, we observed a ”refocussing” mechanism, which suppresses the inﬁdelity at multiples of
the optimized time step, while the evolution inside the optimized circuit appears to follow a
trajectory which is further away from the targeted time evolution operator.",Our results open the door for many further directions.,2022-05-06 18:38:51+00:00,Optimal compression of quantum many-body time evolution operators into brickwall circuits,cond-mat.str-el,"['cond-mat.str-el', 'quant-ph']","[arxiv.Result.Author('Maurits S. J. Tepaske'), arxiv.Result.Author('Dominik Hahn'), arxiv.Result.Author('David J. Luitz')]","Near term quantum computers suffer from a degree of decoherence which is
prohibitive for high fidelity simulations with deep circuits. An economical use
of circuit depth is therefore paramount. For digital quantum simulation of
quantum many-body systems, real time evolution is typically achieved by a
Trotter decomposition of the time evolution operator into circuits consisting
only of two qubit gates. To match the geometry of the physical system and the
CNOT connectivity of the quantum processor, additional SWAP gates are needed.
We show that optimal fidelity, beyond what is achievable by simple Trotter
decompositions for a fixed gate count, can be obtained by compiling the
evolution operator into optimal brickwall circuits for the $S = 1/2$ quantum
Heisenberg model on chains and ladders, when mapped to one dimensional quantum
processors without the need of additional SWAP gates."
6012,"In order to further study the mecha-   dc resistivity was conducted in the van der Pauw geom-
nisms driving the DMR, we ﬁt the complex conductivity       etry to measure the (ab) plane transport, and Hall eﬀect
from TDTS to a single Drude term to extract the in-         measurements were conducted to determine the carrier
traband scattering rate and the Drude spectral weight       density n3D.","The
thickness decreases.","More details on the ﬁlm growth can be
(which is proportional to the ratio of the carrier density  found elsewhere [18].",2022-05-10 16:21:13+00:00,Disorder-enhanced effective masses and deviations from Matthiessen's rule in PdCoO$_2$ thin films,cond-mat.str-el,['cond-mat.str-el'],"[arxiv.Result.Author('David Barbalas'), arxiv.Result.Author('Anaëlle Legros'), arxiv.Result.Author('Gaurab Rimal'), arxiv.Result.Author('Seongshik Oh'), arxiv.Result.Author('N. P. Armitage')]","The observation of hydrodynamic transport in the metallic delafossite
PdCoO$_2$ has increased interest in this family of highly conductive oxides,
but experimental studies so far have mostly been confined to bulk crystals. In
this work, the development of high-quality thin films of PdCoO$_2$ has enabled
a thorough study of the conductivity as a function of film thickness using both
dc transport and time-domain THz spectroscopy. With increasing film thickness
from 12 nm to 102 nm, the residual resistivity decreases and we observe a large
deviation from Matthiessen's rule (DMR) in the temperature dependence of the
resistivity. We find that the complex THz conductivity is well fit by a single
Drude term. We fit the data to extract the spectral weight and scattering rate
simultaneously. The temperature dependence of the Drude scattering rate is
found to be nearly independent of the residual resistivity and cannot be the
primary mechanism for the observed DMR. Rather, we observe large changes in the
spectral weight as a function of disorder, changing by a factor of 1.5 from the
most disordered to least disordered films. We believe this corresponds to a
mass enhancement of $\geq 2$ times the value of the bulk effective mass which
increases with residual disorder. This suggests that the mechanism behind the
DMR observed in dc resistivity is primarily driven by changes in the electron
mass. We discuss the possible origins of this behavior including the
possibility of disorder-enhanced electron-phonon scattering, which can be
systematically tuned by film thickness."
6013,At low tem-           observation that will require further study.,"The evidence for large mass
atures indicate that inability of normal electron-phonon      enhancement in these thin ﬁlms remains an intriguing
scattering processes to relax momentum.","In particu-
peratures, there is clear evidence of a phonon-drag peak      lar, further transport experiments to characterize the k
in PdCoO2 in the thermopower in single crystals that          dependence of scattering mechanisms such as magnetore-
peaks around ΘD/5 ≈ 60 K [5].",2022-05-10 16:21:13+00:00,Disorder-enhanced effective masses and deviations from Matthiessen's rule in PdCoO$_2$ thin films,cond-mat.str-el,['cond-mat.str-el'],"[arxiv.Result.Author('David Barbalas'), arxiv.Result.Author('Anaëlle Legros'), arxiv.Result.Author('Gaurab Rimal'), arxiv.Result.Author('Seongshik Oh'), arxiv.Result.Author('N. P. Armitage')]","The observation of hydrodynamic transport in the metallic delafossite
PdCoO$_2$ has increased interest in this family of highly conductive oxides,
but experimental studies so far have mostly been confined to bulk crystals. In
this work, the development of high-quality thin films of PdCoO$_2$ has enabled
a thorough study of the conductivity as a function of film thickness using both
dc transport and time-domain THz spectroscopy. With increasing film thickness
from 12 nm to 102 nm, the residual resistivity decreases and we observe a large
deviation from Matthiessen's rule (DMR) in the temperature dependence of the
resistivity. We find that the complex THz conductivity is well fit by a single
Drude term. We fit the data to extract the spectral weight and scattering rate
simultaneously. The temperature dependence of the Drude scattering rate is
found to be nearly independent of the residual resistivity and cannot be the
primary mechanism for the observed DMR. Rather, we observe large changes in the
spectral weight as a function of disorder, changing by a factor of 1.5 from the
most disordered to least disordered films. We believe this corresponds to a
mass enhancement of $\geq 2$ times the value of the bulk effective mass which
increases with residual disorder. This suggests that the mechanism behind the
DMR observed in dc resistivity is primarily driven by changes in the electron
mass. We discuss the possible origins of this behavior including the
possibility of disorder-enhanced electron-phonon scattering, which can be
systematically tuned by film thickness."
6014,"In order to further study the mecha-
The nature of the speciﬁc disorder introduced (disloca-      nisms driving the DMR, we ﬁt the complex conductivity
tions, strain, neutral vs. charged impurities) all have      from TDTS to a single Drude term to extract the in-
distinct characteristics that can also be inferred from the  traband scattering rate and the Drude spectral weight
temperature dependence of the observed DMR.",thickness decreases.,"(which is proportional to the ratio of the carrier density
                                                             to the mass).",2022-05-10 16:21:13+00:00,Disorder-enhanced effective masses and deviations from Matthiessen's rule in PdCoO$_2$ thin films,cond-mat.str-el,['cond-mat.str-el'],"[arxiv.Result.Author('David Barbalas'), arxiv.Result.Author('Anaëlle Legros'), arxiv.Result.Author('Gaurab Rimal'), arxiv.Result.Author('Seongshik Oh'), arxiv.Result.Author('N. P. Armitage')]","The observation of hydrodynamic transport in the metallic delafossite
PdCoO$_2$ has increased interest in this family of highly conductive oxides,
but experimental studies so far have mostly been confined to bulk crystals. In
this work, the development of high-quality thin films of PdCoO$_2$ has enabled
a thorough study of the conductivity as a function of film thickness using both
dc transport and time-domain THz spectroscopy. With increasing film thickness
from 12 nm to 102 nm, the residual resistivity decreases and we observe a large
deviation from Matthiessen's rule (DMR) in the temperature dependence of the
resistivity. We find that the complex THz conductivity is well fit by a single
Drude term. We fit the data to extract the spectral weight and scattering rate
simultaneously. The temperature dependence of the Drude scattering rate is
found to be nearly independent of the residual resistivity and cannot be the
primary mechanism for the observed DMR. Rather, we observe large changes in the
spectral weight as a function of disorder, changing by a factor of 1.5 from the
most disordered to least disordered films. We believe this corresponds to a
mass enhancement of $\geq 2$ times the value of the bulk effective mass which
increases with residual disorder. This suggests that the mechanism behind the
DMR observed in dc resistivity is primarily driven by changes in the electron
mass. We discuss the possible origins of this behavior including the
possibility of disorder-enhanced electron-phonon scattering, which can be
systematically tuned by film thickness."
