,further research line,further research prefix,further research suffix,publication date,title,primary category,categories,authors,abstract
6527,"Clearly, the global

                                                                   4
          2nd International Conference on Negative CO2 Emissions, June 14-17, 2022, Göteborg, Sweden

climate effects of increased latent heating and water vapor and the albedo effect due to semiarid
forestation require further study.","The cumulative effects of global semi-arid
forests could then tend to contribute to lowering global surface temperatures.","With regard to the need for sufficient water supply to carry out forestation in areas of limited
rainfall, Liu et al.",2022-05-21 16:48:08+00:00,Potential Global Sequestration of Atmospheric Carbon Dioxide by Semi-Arid Forestation,physics.geo-ph,"['physics.geo-ph', 'physics.bio-ph']","[arxiv.Result.Author('Rafat Qubaja'), arxiv.Result.Author('Murray Moinester'), arxiv.Result.Author('Joel Kronfeld')]","Carbon sequestration was studied in the planted Israeli Yatir forest, a 28
${km}^2$ Aleppo pine forest growing at the semi-arid timberline (with no
irrigation or fertilization). The organic carbon sequestration rate (above and
below ground) was measured as 550 gram $CO_2 {m}^{-2} {yr}^{-1}$, by Eddy
Covariance flux and Carbon Stock counting methods. Assuming that the soil
composition at Yatir is representative, we estimate a global organic
sequestration rate of roughly 3.0 billion tons $CO_2$ per year, after future
global forestation, by extrapolating to 20% of the global semi-arid area.
Consider now the inorganic carbon sequestration rate. $CO_2$ exhaled into the
soil by tree roots is hydrated by soil water to produce mainly bicarbonate
${{HCO}_3}^-$, which combines with soil ${Ca}^{2+}$ to precipitate calcite
${CaCO}_3$. We quantify the annual sequestration rate in Yatir soil cores by
measuring the decreased density versus depth, of bicarbonates in the liquid
phase of the soil unsaturated zone (USZ). We found that the bicarbonate
concentration decreases with depth, as the calcite precipitates and is
incorporated within the USZ. The depth profiles were converted to time
profiles, taking into account the $\approx 11 cm/yr$ annual rate of downward
water percolation at Yatir. In 1 Liter of sediment, using data from a core
depth of 2.2 meters, the calcite precipitation rate was measured as 22 mg $CO_2
{yr}^{-1} L^{-1}$. Taking 6 m as the global semi-arid average depth of root
respiration, extrapolating as above, roughly 0.8 billion tons of $CO_2$ could
potentially be sequestered globally each year. The total organic plus inorganic
sequestration rate is then $\approx 4$ billion tons $CO_2$ per year. This
demonstrates the global potential, the need for further measurements, and the
need to begin implementing a global land management policy of widespread tree
planting in semi-arid regions."
6932,This is also a direction for further research.,"the number of
layers, the activation function, batch size, etc.","Another
possible drawback of our approach is the lack of convergence guarantees.",2022-05-30 19:24:21+00:00,A hybrid approach to seismic deblending: when physics meets self-supervision,physics.geo-ph,"['physics.geo-ph', 'cs.LG', 'eess.SP']","[arxiv.Result.Author('Nick Luiken'), arxiv.Result.Author('Matteo Ravasi'), arxiv.Result.Author('Claire E. Birnie')]","To limit the time, cost, and environmental impact associated with the
acquisition of seismic data, in recent decades considerable effort has been put
into so-called simultaneous shooting acquisitions, where seismic sources are
fired at short time intervals between each other. As a consequence, waves
originating from consecutive shots are entangled within the seismic recordings,
yielding so-called blended data. For processing and imaging purposes, the data
generated by each individual shot must be retrieved. This process, called
deblending, is achieved by solving an inverse problem which is heavily
underdetermined. Conventional approaches rely on transformations that render
the blending noise into burst-like noise, whilst preserving the signal of
interest. Compressed sensing type regularization is then applied, where
sparsity in some domain is assumed for the signal of interest. The domain of
choice depends on the geometry of the acquisition and the properties of seismic
data within the chosen domain. In this work, we introduce a new concept that
consists of embedding a self-supervised denoising network into the
Plug-and-Play (PnP) framework. A novel network is introduced whose design
extends the blind-spot network architecture of [28 ] for partially coherent
noise (i.e., correlated in time). The network is then trained directly on the
noisy input data at each step of the PnP algorithm. By leveraging both the
underlying physics of the problem and the great denoising capabilities of our
blind-spot network, the proposed algorithm is shown to outperform an
industry-standard method whilst being comparable in terms of computational
cost. Moreover, being independent on the acquisition geometry, our method can
be easily applied to both marine and land data without any significant
modification."
7342,"Our results
demonstrated that these non-uniqueness CW jumps are worth further study.","and whether the phase jump and
current deep minima of CW intense is related to the earth's internal structure?","In the interdecadal or aperiodic scale, we also did another analysis of the earth's oblateness ΔJ2
variations.",2022-06-09 14:11:16+00:00,Hankel Spectrum Analysis: A novel signal decomposition method and its geophysical applications,physics.geo-ph,"['physics.geo-ph', 'nlin.CD', 'physics.app-ph']","[arxiv.Result.Author('Kunpeng Shi'), arxiv.Result.Author('Hao Ding')]","To analyze non-stationary harmonic signals typically contained in geophysical
observables is a quest that has seen continual advances in numerical techniques
over the decades. In this paper, based on transient z-pole estimation (in
Hankel matrices), a novel state-space analysis referred to as Hankel Spectral
Analysis (HSA), was developed. Depended on the Hankel total least square
(HTLS), the HSA incorporates truncated singular value decomposition (TSVD) and
its shift-invariant property in robustly decomposing the closely-spaced
sinusoids. Resorted to a sliding window processing, HSA can be used to analyze
non-stationary sequential structures, in the support of consecutive quaternary
parameters {Ai, {\alpha}i, fi, {\theta}i}. Based on a series of experiments
with special features commonly in real measurements, the availabilities of HSA
in complex harmonic constituents (e.g., the time-variant amplitude/frequency,
mutation, the episodic recording signals) with low Signal-to-Noise Ratio are
confirmed. In real applications, we use HSA to analyze both global geophysical
observables, including polar motion (PM) and earth's dynamic oblateness
({\Delta}J2), and some new findings are obtained. In the PM series since the
1900s, a total of triple jumps from Chandler wobble (CW) are firstly confirmed;
and all of them are synchronized by the sharp decrease of Chandler intensity
and period. In the {\Delta}J2 series, two decadal signals (18.6 yr, 10.5 yr)
are identified to be associated with the tide effect, and solar activity; and
its interannual-to-decadal oscillations contribute to multiple global gravity
anomalies. These findings implied the great potential of the HSA in searching
hitherto signals of geophysical observations."
7611,"cidating charge evolution on particles fundamentally re-                  further study, but can provide insight into the relative
quires long-term measurements at the grain scale.","(g) Pumice
from the 1932 eruption of the Quizapu´ volcano (Maule, Chile).",Such                    inﬂuence of radiation on particles in Earth’s atmosphere.,2022-06-14 13:44:00+00:00,The stability of electrostatic charge on suspended particles over long timescales,physics.geo-ph,['physics.geo-ph'],"[arxiv.Result.Author('Josh Méndez Harper'), arxiv.Result.Author('Dana Harvey'), arxiv.Result.Author('Tianshu Huang'), arxiv.Result.Author('Jack McGrath III'), arxiv.Result.Author('David Meer'), arxiv.Result.Author('Justin C. Burton')]","Windblown dust is transported across continental distances in Earth's
atmosphere and plays critical roles in numerous geophysical and biological
systems. For particles larger than a few microns, electrostatic effects have
been invoked to account for longer-than-predicted atmospheric residence times.
However, most studies have focused on elucidating the charging processes, and
comparatively little effort has been expended understanding the stability of
charge on particles once electrified. This gap in knowledge is surprising given
that electrostatic-driven transport requires that charge be present on
particles for days to weeks. Here, we present a comprehensive set of
experiments designed to explore the longevity of electrostatic charge on
levitated airborne particles after a single charging event. Using an acoustic
levitator, we measured the charge on millimetric particles of different
material compositions suspended in atmospheric conditions for long periods of
time. In dry environments, the total charge on particles decayed in
approximately 1 week. In moist, humid environments, this timescale decreased to
days. These results were independent of particle material and charge polarity.
However, exposure to UV radiation could both increase or decrease the decay
time depending on polarity. These results suggest that the rate of charge decay
on airborne particles is solely determined by ion capture from the air.
Furthermore, using a one-dimensional sedimentation model, we predict that
atmospheric dust of order 10 $\mu$m will experience the largest change in
residence time due to electrostatic forces."
7612,"Asymmetries in the aﬀect of UV radiation requires      of numerous compositions: expanded polystyrene (EPS),
further study, but can provide insight into the relative     aerogel, toasted amaranth (Peru), and volcanic pumice
inﬂuence of radiation on particles in Earth’s atmosphere.","Relative humidity (RH) decreases
the half-life (t1/2) of charge decay by roughly a factor of     To approximate the diversity of particles suspended in
10 at saturation, while particle composition, size (in the   Earth’s atmosphere (from silicate dust to pollen to mi-
range of 0.5 to 2 mm), and polarity seem to have little ef-  croplastics), we explored the decay of charge on particles
fect.","(Quizapu´, Popocat´epetl, and Kos).",2022-06-14 13:44:00+00:00,The lifetime of charged dust in the atmosphere,physics.geo-ph,['physics.geo-ph'],"[arxiv.Result.Author('Josh Méndez Harper'), arxiv.Result.Author('Dana Harvey'), arxiv.Result.Author('Tianshu Huang'), arxiv.Result.Author('Jack McGrath III'), arxiv.Result.Author('David Meer'), arxiv.Result.Author('Justin C. Burton')]","Windblown dust plays critical roles in numerous geophysical and biological
systems, yet current models fail to explain the transport of coarse-mode
particles (>5 $\mu$m) to great distances from their sources. For particles
larger than a few microns, electrostatic effects have been invoked to account
for longer-than-predicted atmospheric residence times. Although much effort has
focused on elucidating the charging processes, comparatively little effort has
been expended understanding the stability of charge on particles once
electrified. Overall, electrostatic-driven transport requires that charge
remain present on particles for days to weeks. Here, we present a set of
experiments designed to explore the longevity of electrostatic charge on
levitated airborne particles after a single charging event. Using an acoustic
levitator, we measured the charge on particles of different material
compositions suspended in atmospheric conditions for long periods of time. In
dry environments, the total charge on particles decayed in over 1 week. The
decay timescale decreased to days in humid environments. These results were
independent of particle material and charge polarity. However, exposure to UV
radiation could both increase or decrease the decay time depending on polarity.
Our work suggests that the rate of charge decay on airborne particles is solely
determined by ion capture from the air. Furthermore, using a one-dimensional
sedimentation model, we predict that atmospheric dust of order 10 $\mu$m will
experience the largest change in residence time due to electrostatic forces."
7840,"A direction for further research has been
outlined.","It is suggested that explosive
instability leads to a first-order phase transition, in which the main parameters of the earthquake
source as a thermodynamic system change abruptly.","Keywords: Omori law, evolution equation, earthquake triads, foreshocks, main shock, aftershocks ,
rise and fall in seismic activity.",2022-06-20 08:58:28+00:00,On generalized models of earthquake evolution by the example of classical and mirror triads,physics.geo-ph,['physics.geo-ph'],"[arxiv.Result.Author('A. V. Guglielmi'), arxiv.Result.Author('O. D. Zotov')]","The analysis of the classical and mirror triads of the sequence of
earthquakes has been carried out in order to find the equations of evolution of
foreshocks and aftershocks. The differential equation with cubic (quadratic)
nonlinearity has been proposed to describe the activity of foreshocks
(aftershocks). The solution of the governing equation for foreshocks indicates
the explosive instability of rocks, leading to the main rupture and the main
shock of the earthquake. It is suggested that explosive instability leads to a
first-order phase transition, in which the main parameters of the earthquake
source as a thermodynamic system change abruptly. A direction for further
research has been outlined. Keywords: Omori law, evolution equation, earthquake
triads, foreshocks, main shock, aftershocks , rise and fall in seismic
activity."
7841,"These assumptions (explosive

instability and phase transition) deserve further study.","There is no doubt in our minds that the jump in n indicates an abrupt change in

the main parameters of the source as a thermodynamic system.","In particular, we expect that in the so-called

symmetric triads [16] a second-order phase transition will be observed.",2022-06-20 08:58:28+00:00,On generalized models of earthquake evolution by the example of classical and mirror triads,physics.geo-ph,['physics.geo-ph'],"[arxiv.Result.Author('A. V. Guglielmi'), arxiv.Result.Author('O. D. Zotov')]","The analysis of the classical and mirror triads of the sequence of
earthquakes has been carried out in order to find the equations of evolution of
foreshocks and aftershocks. The differential equation with cubic (quadratic)
nonlinearity has been proposed to describe the activity of foreshocks
(aftershocks). The solution of the governing equation for foreshocks indicates
the explosive instability of rocks, leading to the main rupture and the main
shock of the earthquake. It is suggested that explosive instability leads to a
first-order phase transition, in which the main parameters of the earthquake
source as a thermodynamic system change abruptly. A direction for further
research has been outlined. Keywords: Omori law, evolution equation, earthquake
triads, foreshocks, main shock, aftershocks , rise and fall in seismic
activity."
7974,"However, further research is required for the terrestrial LiDAR-based LAD estimation of
dense trees where most of the terrestrial laser beams are intercepted in each voxel.","Therefore, considering the results of Hosoi et al., the LAD was well-
calculated by terrestrial LiDAR in the area where the terrestrial incident laser beam condition was
fine.","4.2 Comparison between airborne LiDAR-derived and terrestrial LiDAR-derived voxel
distribution

                                                                  13
Unlike the observation with the high laser beam density by terrestrial LiDAR, voxel size is
important for airborne LiDAR-based estimation because the spatial resolution is on a 0.1-m scale.",2022-06-23 05:19:10+00:00,Estimation of the leaf area density distribution of individual trees using high-resolution and multi-return airborne LiDAR data,physics.geo-ph,['physics.geo-ph'],"[arxiv.Result.Author('Haruki Oshio'), arxiv.Result.Author('Takashi Asawa'), arxiv.Result.Author('Akira Hoyano'), arxiv.Result.Author('Satoshi Miyasaka')]","The three-dimensional structures of individual trees are important pieces of
information necessary to understand the effect of trees on urban environments.
In this study, we demonstrate a method for estimating the leaf area density
(LAD) distribution of individual trees using high-resolution airborne LiDAR.
This method improves upon the previously proposed method, which calculates LAD
based on the contact frequency between the laser beams and leaves by tracing
the paths of the laser beams. The proposed method in this study exploits the
last and intermediate pulses in addition to the first and single pulses to
capture the foliage distribution in the inner part of the crown. Each laser
beam is traced from a point derived by the last pulse to the point derived by
the first or intermediate pulse that is recorded immediately before the last
pulse. The laser beam interceptions and intersections can thus be accurately
reproduced while considering the last and intermediate pulses. We verify the
estimation accuracy of the three-dimensional LAD distribution using terrestrial
LiDAR data from a single tree (Z. serrata). The appropriate voxel size for
representing the LAD distribution from the airborne LiDAR is first determined
by comparing the distribution of voxels containing one or more airborne LiDAR
points with that containing one or more terrestrial LiDAR points. The estimated
LAD distribution with a voxel size of 1 m by 1 m by 0.5 m is subsequently
compared to the terrestrial LiDAR-derived LAD distribution. When only the first
and single pulses are used, the LAD is overestimated and underestimated in the
upper and lower part of the crown, respectively. We confirmed that using the
last and intermediate pulses improves the estimation accuracy of the entire
crown area."
9094,The exact cause of the azimuthal variability remains unclear and requires further research.,"These stations showed limited azimuthal variability in site period, but may or may not
have shown azimuthal variability in amplitude.","However,
the use of 2D array processing (additional information provided below) made it possible to investigate the
ambient noise energy propagation direction as a potential factor.",2022-07-20 07:00:04+00:00,"Mapping Depth to Bedrock, Shear Stiffness, and Fundamental Site Period at CentrePort, Wellington using Surface Wave Methods: Implications for Local Seismic Site Amplification",physics.geo-ph,['physics.geo-ph'],"[arxiv.Result.Author('Joseph P. Vantassel'), arxiv.Result.Author('Brady R. Cox'), arxiv.Result.Author('Liam Wotherspoon'), arxiv.Result.Author('Andrew Stolte')]","Wellington's port (CentrePort) experienced significant damage from the $M_w$
7.8 Kaik\=oura earthquake as a result of soil liquefaction, lateral spreading,
and shaking-induced damage to structures. To investigate these ill effects, and
propose mitigation measures to prevent similar damage in future earthquakes,
there was a need to quantify the variations in the depth to bedrock, shear
stiffness, and fundamental site period ($T_0$) across the port. In order to
characterize $T_0$ and develop shear wave velocity (Vs) profiles for use in
seismic site response analyses, horizontal-to-vertical (H/V) spectral ratio
measurements and active-source and passive-wavefield surface wave testing
(i.e., MASW and MAM, respectively) were performed across the port. A site
period map developed from 114 H/V spectral ratio measurements indicates several
areas of rapidly changing, complex subsurface structure. Deep (200-plus meters)
Vs profiles developed at six reference locations across the port were used to
estimate the depth to soft (Vs $>$ 760 m/s) and hard (Vs $>$ 1500 m/s) rock.
$T_0$ estimates from H/V spectral ratio measurements ($T_{0,H/V}$) at the six
reference locations are shown to be related to the depth of hard rock based on
linear viscoelastic transfer functions calculated from Vs profiles truncated at
several depths. $T_{0,H/V}$ measurements at two ground motion stations near the
port are also shown to be in reasonably good agreement with predominant periods
of maximum spectral amplification recorded during both the 2016 Kaik\=oura and
2013 Cook Strait earthquakes, despite these sites also being effected by soil
nonlinearity and potential 3D basin edge effects."
9095,"However, determining what exactly
the feature(s) may be requires further research.","It is certainly plausible that the abruptly changing
T0,H/V values and azimuthal irregularities in the H/V data in the northern region of Aotea Quay indicate
that irregular subsurface feature(s) exists beneath this area of the port.","7
Development of Shear Wave Velocity Proﬁles

Vs proﬁles were developed for six reference locations where active- and passive-surface wave testing was
performed (refer to Figures 1 and 2).",2022-07-20 07:00:04+00:00,"Mapping Depth to Bedrock, Shear Stiffness, and Fundamental Site Period at CentrePort, Wellington using Surface Wave Methods: Implications for Local Seismic Site Amplification",physics.geo-ph,['physics.geo-ph'],"[arxiv.Result.Author('Joseph P. Vantassel'), arxiv.Result.Author('Brady R. Cox'), arxiv.Result.Author('Liam Wotherspoon'), arxiv.Result.Author('Andrew Stolte')]","Wellington's port (CentrePort) experienced significant damage from the $M_w$
7.8 Kaik\=oura earthquake as a result of soil liquefaction, lateral spreading,
and shaking-induced damage to structures. To investigate these ill effects, and
propose mitigation measures to prevent similar damage in future earthquakes,
there was a need to quantify the variations in the depth to bedrock, shear
stiffness, and fundamental site period ($T_0$) across the port. In order to
characterize $T_0$ and develop shear wave velocity (Vs) profiles for use in
seismic site response analyses, horizontal-to-vertical (H/V) spectral ratio
measurements and active-source and passive-wavefield surface wave testing
(i.e., MASW and MAM, respectively) were performed across the port. A site
period map developed from 114 H/V spectral ratio measurements indicates several
areas of rapidly changing, complex subsurface structure. Deep (200-plus meters)
Vs profiles developed at six reference locations across the port were used to
estimate the depth to soft (Vs $>$ 760 m/s) and hard (Vs $>$ 1500 m/s) rock.
$T_0$ estimates from H/V spectral ratio measurements ($T_{0,H/V}$) at the six
reference locations are shown to be related to the depth of hard rock based on
linear viscoelastic transfer functions calculated from Vs profiles truncated at
several depths. $T_{0,H/V}$ measurements at two ground motion stations near the
port are also shown to be in reasonably good agreement with predominant periods
of maximum spectral amplification recorded during both the 2016 Kaik\=oura and
2013 Cook Strait earthquakes, despite these sites also being effected by soil
nonlinearity and potential 3D basin edge effects."
10146,"Since the quadratic
neurons can improve the accuracy and nonlinearity of the Laplacian, a further study
for designing a better NN architecture based on the characteristic of the Laplacian
or derivative should be another interesting perspective.","We have shown that the nonlinearity of Laplacian of the NN outputs with respect
to the inputs has a signiﬁcant eﬀect on the performance of PINN.","CONCLUSION

We solve the frequency-domain scattered-ﬁeld wave equation for non-smooth velocity
models with PINN.",2022-08-16 13:29:01+00:00,Wave simulation in non-smooth media by PINN with quadratic neural network and PML condition,physics.geo-ph,"['physics.geo-ph', 'cs.LG']","[arxiv.Result.Author('Yanqi Wu'), arxiv.Result.Author('Hossein S. Aghamiry'), arxiv.Result.Author('Stephane Operto'), arxiv.Result.Author('Jianwei Ma')]","Frequency-domain simulation of seismic waves plays an important role in
seismic inversion, but it remains challenging in large models. The recently
proposed physics-informed neural network (PINN), as an effective deep learning
method, has achieved successful applications in solving a wide range of partial
differential equations (PDEs), and there is still room for improvement on this
front. For example, PINN can lead to inaccurate solutions when PDE coefficients
are non-smooth and describe structurally-complex media. In this paper, we solve
the acoustic and visco-acoustic scattered-field wave equation in the frequency
domain with PINN instead of the wave equation to remove source singularity. We
first illustrate that non-smooth velocity models lead to inaccurate wavefields
when no boundary conditions are implemented in the loss function. Then, we add
the perfectly matched layer (PML) conditions in the loss function of PINN and
design a quadratic neural network to overcome the detrimental effects of
non-smooth models in PINN. We show that PML and quadratic neurons improve the
results as well as attenuation and discuss the reason for this improvement. We
also illustrate that a network trained during a wavefield simulation can be
used to pre-train the neural network of another wavefield simulation after
PDE-coefficient alteration and improve the convergence speed accordingly. This
pre-training strategy should find application in iterative full waveform
inversion (FWI) and time-lag target-oriented imaging when the model
perturbation between two consecutive iterations or two consecutive experiments
can be small."
10147,"Since the quadratic
neurons can improve the accuracy and nonlinearity of the Laplacian, a further study
for designing a better NN architecture based on the characteristic of the Laplacian
or derivative should be another interesting perspective.","We have shown that the nonlinearity of Laplacian of the NN outputs with respect
to the inputs has a signiﬁcant eﬀect on the performance of PINN.","CONCLUSION

We solve the frequency-domain scattered-ﬁeld wave equation for non-smooth velocity
models with PINN.",2022-08-16 13:29:01+00:00,Wave simulation in non-smooth media by PINN with quadratic neural network and PML condition,physics.geo-ph,"['physics.geo-ph', 'cs.LG']","[arxiv.Result.Author('Yanqi Wu'), arxiv.Result.Author('Hossein S. Aghamiry'), arxiv.Result.Author('Stephane Operto'), arxiv.Result.Author('Jianwei Ma')]","Frequency-domain simulation of seismic waves plays an important role in
seismic inversion, but it remains challenging in large models. The recently
proposed physics-informed neural network (PINN), as an effective deep learning
method, has achieved successful applications in solving a wide range of partial
differential equations (PDEs), and there is still room for improvement on this
front. For example, PINN can lead to inaccurate solutions when PDE coefficients
are non-smooth and describe structurally-complex media. In this paper, we solve
the acoustic and visco-acoustic scattered-field wave equation in the frequency
domain with PINN instead of the wave equation to remove source singularity. We
first illustrate that non-smooth velocity models lead to inaccurate wavefields
when no boundary conditions are implemented in the loss function. Then, we add
the perfectly matched layer (PML) conditions in the loss function of PINN and
design a quadratic neural network to overcome the detrimental effects of
non-smooth models in PINN. We show that PML and quadratic neurons improve the
results as well as attenuation and discuss the reason for this improvement. We
also illustrate that a network trained during a wavefield simulation can be
used to pre-train the neural network of another wavefield simulation after
PDE-coefficient alteration and improve the convergence speed accordingly. This
pre-training strategy should find application in iterative full waveform
inversion (FWI) and time-lag target-oriented imaging when the model
perturbation between two consecutive iterations or two consecutive experiments
can be small."
10629,"This is a very
non-trivial property, inherent in both simple and non-stationary flow, we intend to study in more
detail in the course of further research.","9
         The most important property of the Poisson flow is the absence of aftereffect.",Acknowledgments.,2022-09-01 01:43:56+00:00,About the waiting time for a strong earthquake,physics.geo-ph,['physics.geo-ph'],"[arxiv.Result.Author('A. V. Guglielmi'), arxiv.Result.Author('O. D. Zotov')]","As an object of study, we chose the global activity of strong earthquakes (M
> 7). The subject of the study is the waiting time for the next strong
earthquake. The purpose of the study is to compare two distributions of waiting
time, one of which is calculated when ordering events according to world time,
and the second when ordering according to proper time. We have come up with
unique underground clock to counting proper time. The average waiting time is
25 days in world time, and 10 ticks in proper time. We assert with a high
degree of confidence that both distributions obey an exponential law. The
coefficients of determination are 0.94 in the first case, and 0.98 in the
second case. This is all the more surprising since our underground clock is a
rather crude measuring instrument. We also consider general issues related to
the chronologization of earthquakes. Keywords: proper time, deactivation
factor, main shock, foreshocks and aftershocks, exponential and power
distributions."
10828,"– Programming experiments
     • Applying statistical methods to investigate and unveil new patterns in
        geophysical data, answering open problems, or leading to further research
        questions.","– Enabling the execution of experiments fusing diﬀerent data collocations at
   diﬀerent scales to maintain data, prepare experiments, and manage associ-
   ated results.","• Building predictive models to describe better or approximate geophysical
        phenomena, increasing the knowledge about our planet.",2022-08-20 12:30:32+00:00,"Data Centred Intelligent Geosciences: Research Agenda and Opportunities, Position Paper",physics.geo-ph,"['physics.geo-ph', 'cs.DB', 'cs.LG']","[arxiv.Result.Author('Aderson Farias do Nascimento'), arxiv.Result.Author('Martin A. Musicante'), arxiv.Result.Author('Umberto Souza da Costa'), arxiv.Result.Author('Bruno M. Carvalho'), arxiv.Result.Author('Marcus Alexandre Nunes'), arxiv.Result.Author('Genoveva Vargas-Solar')]","This paper describes and discusses our vision to develop and reason about
best practices and novel ways of curating data-centric geosciences knowledge
(data, experiments, models, methods, conclusions, and interpretations). This
knowledge is produced from applying statistical modelling, Machine Learning,
and modern data analytics methods on geo-data collections. The problems address
open methodological questions in model building, models' assessment,
prediction, and forecasting workflows."
12394,"We further study the performance of UNO when dealing with high-frequency seismo-
grams.","We ﬁnd that the
focusing coincides with the reference earthquake location with minor shifts, which conﬁrms
the eﬀectiveness of our approach.","Figure 15 compares the correlation coeﬃcient between waveﬁelds backpropagated by
UNO and SEM using seismograms ﬁltered by a 6 Hz lowpass ﬁlter.",2022-10-13 00:10:57+00:00,Accelerating Time-Reversal Imaging with Neural Operators for Real-time Earthquake Locations,physics.geo-ph,['physics.geo-ph'],"[arxiv.Result.Author('Hongyu Sun'), arxiv.Result.Author('Yan Yang'), arxiv.Result.Author('Kamyar Azizzadenesheli'), arxiv.Result.Author('Robert W. Clayton'), arxiv.Result.Author('Zachary E. Ross')]","Earthquake hypocenters form the basis for a wide array of seismological
analyses. Pick-based earthquake location workflows rely on the accuracy of
phase pickers and may be biased when dealing with complex earthquake sequences
in heterogeneous media. Time-reversal imaging of passive seismic sources with
the cross-correlation imaging condition has potential for earthquake location
with high accuracy and high resolution, but carries a large computational cost.
Here we present an alternative deep-learning approach for earthquake location
by combining the benefits of neural operators for wave propagation and time
reversal imaging with multi-station waveform recordings. A U-shaped neural
operator is trained to propagate seismic waves with various source time
functions and thus can predict a backpropagated wavefield for each station in
negligible time. These wavefields can either be stacked or correlated to locate
earthquakes from the resulting source images. Compared with other
waveform-based deep-learning location methods, time reversal imaging accounts
for physical laws of wave propagation and is expected to achieve accurate
earthquake location. We demonstrate the method with the 2D acoustic wave
equation on both synthetic and field data. The results show that our method can
efficiently obtain high resolution and high accuracy correlation-based time
reversal imaging of earthquake sources. Moreover, our approach is adaptable to
the number and geometry of seismic stations, which opens new strategies for
real-time earthquake location and monitoring with dense seismic networks."
