,further research line,further research prefix,further research suffix,publication date,title,primary category,categories,authors,abstract
2809,"However,
we leave these questions for further research.","Following this line of thought, would lead to the question whether it is possible to
deduce Viterbo’s conjecture from systolic inequalities for Finsler geodesics.",3.,2022-03-04 13:11:24+00:00,Viterbo's conjecture for Lagrangian products in $\mathbb{R}^4$ and symplectomorphisms to the Euclidean ball,math.DS,"['math.DS', 'math.MG', 'math.SG', '37C83 37J39']",[arxiv.Result.Author('Daniel Rudolf')],"We analyze Viterbo's conjecture for the EHZ-capacity for convex Lagrangian
products in $\mathbb{R}^4$. We prove that Viterbo's conjecture holds for the
Lagrangian products (any quadrilateral in $\mathbb{R}^2$ whose diagonals divide
proportionally) $\times$ (any convex body in $\mathbb{R}^2$) by using the
generalized Minkowski billiard characterization of the EHZ-capacity. Based on
that, we classify equality cases of Viterbo's conjecture and prove that most of
them can be proven to be symplectomorphic to Euclidean balls. Finally, we
discuss the Lagrangian products (any convex quadrilateral / centrally symmetric
hexagon in $\mathbb{R}^2$) $\times$ (any convex body in $\mathbb{R}^2$) for
which we find challenging open packing problems as equivalent formulations of
Viterbo's conjecture."
2810,"However,
we leave these questions for further research.","Following this line of thought, would lead to the question whether it is possible to
deduce Viterbo’s conjecture from systolic inequalities for Finsler geodesics.",3.,2022-03-04 13:11:24+00:00,Viterbo's conjecture for Lagrangian products in $\mathbb{R}^4$ and symplectomorphisms to the Euclidean ball,math.DS,"['math.DS', 'math.MG', 'math.SG', '37C83 37J39']",[arxiv.Result.Author('Daniel Rudolf')],"We analyze Viterbo's conjecture for the EHZ-capacity for convex Lagrangian
products in $\mathbb{R}^4$. We use the generalized Minkowski billiard
characterization of the EHZ-capacity in order to reprove that Viterbo's
conjecture holds for the Lagrangian products (any triangle/parallelogram in
$\mathbb{R}^2$)$\times$(any convex body in $\mathbb{R}^2$) and extend this fact
to the Lagrangian products (any trapezoid in $\mathbb{R}^2$)$\times$(any convex
body in $\mathbb{R}^2$). Based on this analysis, we classify equality cases of
Viterbo's conjecture and prove that most of them can be proven to be
symplectomorphic to Euclidean balls. As a by-product, we prove sharp Minkowski
billiard / worm problem inequalities. Finally, we discuss the Lagrangian
products (any convex quadrilateral in $\mathbb{R}^2$)$\times$(any convex body
in $\mathbb{R}^2$) for which we show that the truth of Viterbo's conjecture
would follow from the positive solution of a challenging Euclidean packing
problem."
2811,"However,
we leave these questions for further research.","Following this line of thought, would lead to the question whether it is possible to
deduce Viterbo’s conjecture from systolic inequalities for Finsler geodesics.","12                                  DANIEL RUDOLF

           3.",2022-03-04 13:11:24+00:00,Viterbo's conjecture for Lagrangian products in $\mathbb{R}^4$ and symplectomorphisms to the Euclidean ball,math.DS,"['math.DS', 'math.MG', 'math.SG', '37C83 37J39']",[arxiv.Result.Author('Daniel Rudolf')],"We use the generalized Minkowski billiard characterization of the
EHZ-capacity of Lagrangian products in order to reprove that the
$4$-dimensional Viterbo conjecture holds for the Lagrangian products (any
triangle/parallelogram in $\mathbb{R}^2$)$\times$(any convex body in
$\mathbb{R}^2$) and extend this fact to the Lagrangian products (any trapezoid
in $\mathbb{R}^2$)$\times$(any convex body in $\mathbb{R}^2$). Based on this
analysis, we classify equality cases of this version of Viterbo's conjecture
and prove that most of them can be proven to be symplectomorphic to Euclidean
balls. As a by-product, we prove sharp systolic Minkowski billiard / worm
problem inequalities. Furthermore, we discuss the Lagrangian products (any
convex quadrilateral in $\mathbb{R}^2$)$\times$(any convex body in
$\mathbb{R}^2$) for which we show that the truth of Viterbo's conjecture would
follow from the positive solution of a challenging Euclidean covering problem.
Finally, we show that the flow associated to equality cases of Viterbo's
conjecture for Lagrangian products in $\mathbb{R}^4$--which turn out to be
convex polytopes--is not Zoll in general, but that a weaker Zoll property,
namely, that every characteristic almost everywhere away from lower-dimensional
faces is closed and action-minimizing, does apply."
3019,This enlightens more further study on this topics.,"Raissia M et al in [7] proposed a physical information NN algorithm to solve
                DEs, in which some extra physical properties were tried to be used and got more
                accuracy solution to the problem.","In this article, we try to use an algebra structure, admitted Lie groups, of
                underlying ODEs to get an alternative NN algorithm for solving the IVP of the
                nonlinear dynamic system.",2022-03-09 09:55:28+00:00,Application of Lie Group-based Neural Network Method to Nonlinear Dynamical Systems,math.DS,"['math.DS', 'cs.NA', 'math.NA']","[arxiv.Result.Author('Ying Wen'), arxiv.Result.Author('Temuer Chaolu')]","In this paper, a Lie group-based neural network method is proposed for
solving initial value problems of non linear dynamics. Due to its single-layer
structure (MLP), the approach is substantially cheaper than the multilayer
perceptron method used in literature. The higher performance ability of the
method is demonstrated by several examples."
3020,"This is an innovative thinking and may provide some
                inspiration for further research on this issue.","Note that
                the idea used in this paper is a specific form of the Lie group method for the solution
                expression of the first-order ODEs rather that its reduction ability for a DEs (It can
                not reduce an IVP of a DEs).",The rest of present article is arranged as following.,2022-03-09 09:55:28+00:00,Application of Lie Group-based Neural Network Method to Nonlinear Dynamical Systems,math.DS,"['math.DS', 'cs.NA', 'math.NA']","[arxiv.Result.Author('Ying Wen'), arxiv.Result.Author('Temuer Chaolu')]","In this paper, a Lie group-based neural network method is proposed for
solving initial value problems of non linear dynamics. Due to its single-layer
structure (MLP), the approach is substantially cheaper than the multilayer
perceptron method used in literature. The higher performance ability of the
method is demonstrated by several examples."
3046,"The proposed method establishes a theoretical basis for further research on
infectious diseases and provides algorithmic support for the same.","Through this practical application example, it was demonstrated that our method can interpret otherwise
hidden information in limited real-world data, which not only increases application breadth but also greatly
increases model adaptability.","7 Conclusion and discussion

In this work, by introducing the basic properties of an epidemic model and the forward bifurcation of an
epidemic system, we explained the vanishing gradient conditions that result in the untrainability of the
hybrid model.",2022-03-05 07:14:58+00:00,Application of neural-network hybrid models in estimating the infection functions of nonlinear epidemic models,math.DS,"['math.DS', 'physics.soc-ph', 'q-bio.PE']","[arxiv.Result.Author('Chentong Li'), arxiv.Result.Author('Zhou Changsheng'), arxiv.Result.Author('Junmin Liu'), arxiv.Result.Author('Yao Rong')]","Hybrid neural network models combine the advantages of a neural network's
fitting functionality with differential equation models to reflect actual
physical processes and are widely used in analyzing time-series data. Most
related studies have focused on linear hybrid models, but only a few have
examined nonlinear problems. In this work, we use a hybrid nonlinear epidemic
neural network as the entry point to study its power in predicting the correct
infection function of an epidemic model. To achieve this goal, we combine the
bifurcation theory of the nonlinear differential model with the mean-squared
error loss and design a novel loss function to ensure model trainability.
Furthermore, we find the unique existence conditions supporting ordinary
differential equations to estimate the correct infection function. Using the
Runge Kutta method, we perform numerical experiments on our proposed model and
verify its soundness. We also apply it to real COVID-19 data to accurately
discover the change law of its infectivity."
3445,This requires further study.,"In the case of higher dimensional invariant manifolds, there are similar obstructions
to regularity depending on what is the dynamics inside of the manifold (it could have
invariant manifolds of further codimension).",2.2.,2022-03-17 07:57:42+00:00,Resonances and Phase Locking Phenomena for Foliation Preserving Torus Maps,math.DS,['math.DS'],"[arxiv.Result.Author('Xiaolong He'), arxiv.Result.Author('Rafael de la Llave')]","It is well known for experts that resonances in nonlinear systems lead to new
invariant objects that lead to new behaviors.
  The goal of this paper is to study the invariant sets generated by resonances
under foliation preserving torus maps. That is torus which preserve a foliation
of irrational lines $L_{\theta_{0}}=\{\theta_{0}+\Omega t |
t\in\mathbb{R}\}\subset\mathbb{T}^{d}$.
  Foliation preserving maps appear naturally as reparametrization of linear
flows in the torus and also play an important role in several applications
involving coupled oscillators, delay equations, resonators with moving walls,
etc. The invariant objects we find here, lead to predictions on the behavior of
these models.
  Since the results of this paper are meant to be applied for other problems,
we have developed very quantitative results giving very explicit descriptions
of the phenomena and the invariant objects that control them.
  The structure of the phase locking regions for foliation preserving maps is
very different than for generic maps of the torus. Indeed, for the sake of
completeness, we have developed similar analysis for the case of generic maps
of the torus and shown that the objects that appear in foliation preserving
maps are quantitatively and qualitatively different from those of generic torus
maps. This has consequences in applications."
3459,"We observe inﬁnitely many localised patterns bifurcating from the trivial state,
which highlights an issue in understanding fully-localised planar patterns and helps to motivate further study
in this area.","We derive an upper bound for
the bifurcation parameter in terms of the truncation order N , providing useful intuition for the diﬃculties
encountered as N → ∞.","The key limitation of this approach is that we cannot hope to explain the emergence of Dm localised patterns
in full planar RD systems.",2022-03-17 14:50:56+00:00,Approximate localised dihedral patterns near a Turing instability,math.DS,"['math.DS', 'nlin.PS']","[arxiv.Result.Author('Dan J. Hill'), arxiv.Result.Author('Jason J. Bramburger'), arxiv.Result.Author('David J. B. Lloyd')]","Fully localised patterns involving cellular hexagons or squares have been
found experimentally and numerically in various continuum models. However,
there is currently no mathematical theory for the emergence of these localised
cellular patterns from a quiescent state. A key issue is that standard
techniques for one-dimensional patterns have proven insufficient for
understanding localisation in higher dimensions. In this work, we present a
comprehensive approach to this problem by using techniques developed in the
study of radially-symmetric patterns. Our analysis covers localised planar
patterns equipped with a wide range of dihedral symmetries, thereby avoiding a
restriction to solutions on a predetermined lattice. The context in this paper
is a theory for the emergence of such patterns near a Turing instability for a
general class of planar reaction-diffusion equations. Posing the
reaction-diffusion system in polar coordinates, we carry out a finite-mode
Fourier decomposition in the angular variable to yield a large system of
coupled radial ordinary differential equations. We then perform radial
invariant-manifold and normal form analysis, leading to an algebraic matching
condition for localised patterns to exist in the finite-mode reduction. This
algebraic matching condition is nontrivial, and solving it reveals the
existence of a plethora of localised dihedral patterns. These results capture
the essence of the emergent localised hexagonal patterns witnessed in
experiments. Moreover, we combine rigorous numerics and a Newton-Kantorovich
procedure to prove the existence of localised patches with 6m-fold symmetry for
arbitrarily large Fourier decompositions. This includes the localised hexagon
patches that have been elusive to analytical treatment."
3910,"A steady state is a function u = u(n) satisfying (1.12) which is independent of time t.

Notice that in the previous work, before the further study, (1.12) was supposed to have

the monostable property, that is, (1.12) has a unique positive steady state.","see [55, 29, 54] and the references therein.","Moreover,

this steady state is stable.",2022-03-27 00:21:14+00:00,Almost-periodic ground state of the non-self-adjoint Jacobi operator and its applications,math.DS,"['math.DS', 'math.AP', 'math.FA', 'math.SP', '35P99, 39A24, 47A75, 47B39, 35K57, 35B27']","[arxiv.Result.Author('Xing Liang'), arxiv.Result.Author('Honngze Wang'), arxiv.Result.Author('Qi Zhou')]","We study the ground states of the one-dimensional non-self-adjoint Jacobi
operators in the almost periodic media by using the method of dynamical
systems. We show the existence of the ground state. Particularly, in the
quasi-periodic media, we show that the lower regularity of coefficients can
guarantee the existence of ground states. Besides that, we give two
applications: the first application is to show the existence and uniqueness of
the positive steady state of the discrete Fisher-KPP type equation; the second
application is to investigate the asymptotic behavior of the discrete
stationary parabolic equation with large lower order terms."
4074,"Another possibility for further study involves combining periodic perturbations with general non-conservative
(e.g., dissipative, solar sail) eﬀects (Bartsch et al., 2008; Zhong & Ross, 2020).","For
instance, quasi-periodic Lagrange manifolds in systems with two or more perturbations of incommensurate period will
generate hyperbolic structures controlling transit (Go´mez et al., 2003; Bihan et al., 2017; Jorba et al., 2020).","Our approach is applicable to the
geometry of transition dynamics in other periodically-perturbed (or driven) systems governed by Hamiltonian dy-
namics, including chemical systems, ship dynamics, solid state physics, and structural systems (Zhong & Ross, 2021;
Naik & Ross, 2017; Bartsch et al., 2008; Wu & McCue, 2008).",2022-03-30 02:56:29+00:00,Geometry of transit orbits in the periodically-perturbed restricted three-body problem,math.DS,"['math.DS', '70F07 (Primary)']","[arxiv.Result.Author('Joshua Fitzgerald'), arxiv.Result.Author('Shane Ross')]","In the circular restricted three-body problem, low energy transit orbits are
revealed by linearizing the governing differential equations about the
collinear Lagrange points. This procedure fails when time-periodic
perturbations are considered, such as perturbation due to the sun (i.e., the
bicircular problem) or orbital eccentricity of the primaries. For the case of a
time-periodic perturbation, the Lagrange point is replaced by a periodic orbit,
equivalently viewed as a hyperbolic-elliptic fixed point of a symplectic map
(the stroboscopic Poincar\'e map). Transit and non-transit orbits can be
identified in the discrete map about the fixed point, in analogy with the
geometric construction of Conley and McGehee about the index-1 saddle
equilibrium point in the continuous dynamical system. Furthermore, though the
continuous time system does not conserve the Hamiltonian energy (which is
time-varying), the linearized map locally conserves a time-independent
effective Hamiltonian function. We demonstrate that the phase space geometry of
transit and non-transit orbits is preserved in going from the unperturbed to a
periodically-perturbed situation, which carries over to the full nonlinear
equations."
4083,"These conclusions
are reasserted in section 4, where we also describe a number of ways in which the model (1)
could be modiﬁed for further research.","This is conﬁrmed quantitatively in our second stage

                                                                                   5
(subsection 3.2) via sensitivity analysis, from which we conclude that the optimal intervention
strategy is to implement social restrictions in the case of R0 < 1, and, if a lockdown is un-
desirable, vaccinations using high-eﬃcacy vaccines in the case of R0 > 1.",2.,2022-03-30 10:17:12+00:00,From Pandemic to a New Normal: Strategies to Optimise Governmental Interventions in Indonesia Based on an SVEIQHR-Type Mathematical Model,math.DS,"['math.DS', '92C60, 92D30, 34D05']","[arxiv.Result.Author('Benny Yong'), arxiv.Result.Author('Jonathan Hoseana'), arxiv.Result.Author('Livia Owen')]","There are five different forms of intervention presently realised by the
Indonesian government in an effort to end the COVID-19 pandemic: vaccinations,
social restrictions, tracings, testings, and treatments. In this paper, we
construct an SVEIQHR-type mathematical model for the disease's spread in the
country, which incorporates as parameters the rates of the above interventions,
as well as the vaccine's efficacy. We determine the model's equilibria and
basic reproduction number. Using the model, we formulate strategies by which
the interventions should be realised in order to optimise their impact. The
results show that, in a disease-free state, when the number of new cases rises,
the best strategy is to implement social restrictions, whereas in an endemic
state, if a near-lockdown policy is undesirable, carrying out vaccinations is
the best strategy; however, efforts should be aimed not primarily towards
increasing the vaccination rate, but towards the use of high-efficacy vaccines."
4093,"Finally, in Section 5, we formulate the structural stability conjecture
which will be the main objective of further research.","There, we discuss how a linear system on a time scale
can be represented as a system of ordinary diﬀerential equations (and also, how
the concept of hyperbolicity can be translated into the language of time scale
dynamics).","In a nutshell, we follow the main idea of the quoted papers by V. A. Pliss.",2022-03-30 13:20:29+00:00,Uniform solvability for families of linear systems on time scales,math.DS,['math.DS'],[arxiv.Result.Author('Sergey Kryzhevich')],"We give explicit criteria of solvability for families of linear systems on
time scales. We introduce a new method of embedding a time scale into a
non-autonomous system of ODEs. This will be the first step to implementing the
structural stability result obtained by one of the co-authors together with V.
A. Pliss to time scale dynamics."
