,further research line,further research prefix,further research suffix,publication date,title,primary category,categories,authors,abstract
1469,"The result raises some potentially interesting questions for further study in the hyper-
bolic setting.","This means that the argument provides no new
insight on the Euclidean case.","(i) Our result on BEC is proved without identifying even the leading order of the
energy asymptotics in the dilute limit.",2022-02-03 11:43:25+00:00,Bose-Einstein condensation on hyperbolic spaces,math-ph,"['math-ph', 'cond-mat.quant-gas', 'math.MP']","[arxiv.Result.Author('Marius Lemm'), arxiv.Result.Author('Oliver Siebert')]","A well-known conjecture in mathematical physics asserts that the interacting
Bose gas exhibits Bose-Einstein condensation (BEC) in the thermodynamic limit.
We consider the Bose gas on certain hyperbolic spaces. In this setting, one
obtains a short proof of BEC in the infinite-volume limit from the existence of
a volume-independent spectral gap of the Laplacian."
1586,"The author is not
aware of this being previously considered from any physical viewpoint, but it
clearly deserves further study.","It is rather striking that one gets in this way a generalization to the arith-
metic context of a theory which for F = R is canonical quantization for the
case of conﬁguration space H, which is just the case of quantization relevant
to wave-functions on the usual four-dimensional space-time.","So far we have just been considering the local ﬁelds Qp and R, but one can
use these to study the global ﬁeld Q.",2022-02-05 23:31:14+00:00,Notes on the Twistor $\mathbf P^1$,math-ph,"['math-ph', 'math.MP', 'math.NT']",[arxiv.Result.Author('Peter Woit')],"Remarkably, the twistor $\mathbf P^1$ occurs as a fundamental object in both
four-dimensional space-time geometry and in number theory. In Euclidean
signature twistor theory it is how one describes space-time points. In recent
work by Fargues and Scholze on the local Langlands conjecture using geometric
Langlands on the Fargues-Fontaine curve, the twistor $\mathbf P^1$ appears as
the analog of this curve at the infinite prime.
  These notes are purely expository, written with the goal of explaining, in a
form accessible to both mathematicians and physicists, various different ways
in which the twistor $\mathbf P^1$ makes an appearance, often as a geometric
avatar of the quaternions."
1587,"The author is not
aware of this being previously considered from any physical viewpoint, but it
clearly deserves further study.","It is rather striking that one gets in this way a generalization to the arith-
metic context of a theory which for F = R is canonical quantization for the
case of conﬁguration space H, which is just the case of quantization relevant
to wave-functions on the usual four-dimensional space-time.","So far we have just been considering the local ﬁelds Qp and R, but one can
use these to study the global ﬁeld Q.",2022-02-05 23:31:14+00:00,Notes on the Twistor $\mathbf P^1$,math-ph,"['math-ph', 'math.MP', 'math.NT']",[arxiv.Result.Author('Peter Woit')],"Remarkably, the twistor $\mathbf P^1$ occurs as a fundamental object in both
four-dimensional space-time geometry and in number theory. In Euclidean
signature twistor theory it is how one describes space-time points. In recent
work by Fargues and Scholze on the local Langlands conjecture using geometric
Langlands on the Fargues-Fontaine curve, the twistor $\mathbf P^1$ appears as
the analog of this curve at the infinite prime.
  These notes are purely expository, written with the goal of explaining, in a
form accessible to both mathematicians and physicists, various different ways
in which the twistor $\mathbf P^1$ makes an appearance, often as a geometric
avatar of the quaternions."
2069,"We plan to further study the completeness of Bethe ansatz for osp(1|2) Gaudin models,
cf.","The theory of Bethe ansatz has been developed for Gaudin models associated with osp(1|2) in
[KM01].",[LM21c].,2022-02-16 16:10:48+00:00,Completeness of Bethe ansatz for Gaudin models associated with gl(1|1),math-ph,"['math-ph', 'math.MP', 'math.QA', 'math.RT']",[arxiv.Result.Author('Kang Lu')],"We study the Gaudin models associated with $\mathfrak{gl}(1|1)$. We give an
explicit description of the algebra of Hamiltonians (Gaudin Hamiltonians)
acting on tensor products of polynomial evaluation
$\mathfrak{gl}(1|1)[t]$-modules. It follows that there exists a bijection
between common eigenvectors (up to proportionality) of the algebra of
Hamiltonians and monic divisors of an explicit polynomial written in terms of
the highest weights and evaluation parameters. In particular, our result
implies that each common eigenspace of the algebra of Hamiltonians has
dimension one. Therefore, we confirm Conjecture 8.3 from arXiv:1809.01279. We
also give dimensions of the generalized eigenspaces. Moreover, we express the
generating pseudo-differential operator of Gaudin transfer matrices associated
to antisymmetrizers in terms of the quadratic Gaudin transfer matrix and the
center of $\mathrm{U}(\mathfrak{gl}(1|1)[t])$."
2477,"We intend to
consider this interesting but more delicate problem in a further study.","The
computation of completely general correlation functions indeed leads to more complicated types of scalar
products, for which at the moment there exists no known simple determinant representation.","Finally, we expect that our study of correlation function can be adapted to the consideration of some other
type of boundary conditions at site N , for instance non-diagonal ones with the constraint (3.45).",2022-02-25 18:23:30+00:00,Correlation functions for open XXZ spin 1/2 quantum chains with unparallel boundary magnetic fields,math-ph,"['math-ph', 'cond-mat.other', 'hep-th', 'math.MP', 'nlin.SI']","[arxiv.Result.Author('G. Niccoli'), arxiv.Result.Author('V. Terras')]","In this paper we continue our derivation of the correlation functions of open
quantum spin 1/2 chains with unparallel magnetic fields on the edges; this time
for the more involved case of the XXZ spin 1/2 chains. We develop our study in
the framework of the quantum Separation of Variables (SoV), which gives us both
the complete spectrum characterization and simple scalar product formulae for
separate states, including transfer matrix eigenstates. Here, we leave the
boundary magnetic field in the first site of the chain completely arbitrary,
and we fix the boundary field in the last site $N$ of the chain to be a
specific value along the $z$-direction. This is a natural first choice for the
unparallel boundary magnetic fields. We prove that under these special boundary
conditions, on the one side, we have a simple enough complete spectrum
description in terms of homogeneous Baxter like $TQ$-equation. On the other
side, we prove a simple enough description of the action of a basis of local
operators on transfer matrix eigenstates as linear combinations of separate
states. Thanks to these results, we achieve our main goal to derive correlation
functions for a set of local operators both for the finite and half-infinite
chains, with multiple integral formulae in this last case."
2559,"The latter duality has for example been
interpreted as a generalized Fourier transform ([McK64]) or linked with the
electromagnetic duality ([FT19]) and such connections might shed light on

                                                6
how the duality on cell complexes would couple with ﬁelds deﬁned on causal
cobordisms, however this is a topic for further research.","Readers familiar with these areas
of research will certainly know applications of the dual lattice or of more
general discrete spaces to study certain transformations on ﬁelds deﬁned
on it, the simplest example being probably the Kramers-Wannier duality of
the two-dimensional Ising model.","This paper is self-contained, and organised as follows.",2022-02-28 12:34:00+00:00,Combinatorial Cobordism Theory,math-ph,"['math-ph', 'math.MP']",[arxiv.Result.Author('Maxime Savoy')],"We introduce a formalism based on a combinatorial notion of cell complexes
subject to an inclusion-reversing duality operation. Our main goal is to open
the way for a functorial definition of field theories in a context where no
manifold nor topological structure is assumed. This is achieved via a discrete
notion of cobordism for which a composition operation is defined. Our main
theorem enables the composition of cobordisms by showing that particular
sequences of maps between cell complexes are in bijective correspondence with a
cell complex of dimension one higher. As a result we obtain a category whose
morphisms are cobordisms having a causal structure generalizing that of Causal
Dynamical Triangulations as well as dualities inherited from the one defined on
cell complexes."
2560,"The latter duality has for example been treated as a generalized Fourier
transform ([McK64]) or linked with the electromagnetic duality ([FT19]) and
such connections might shed light on how the duality on cell complexes would
couple with ﬁelds deﬁned on causal cobordisms, however this is a topic for
further research.","These areas of research include many
applications of the dual lattice or of more general discrete spaces to study
certain transformations on ﬁelds deﬁned on it, the simplest example being
arguably the Kramers-Wannier duality of the two-dimensional Ising model.","On connections with lattices, quantum logic and other combina-
torial notions of cell complexes.",2022-02-28 12:34:00+00:00,Combinatorial Cobordism Theory,math-ph,"['math-ph', 'math.MP']",[arxiv.Result.Author('Maxime Savoy')],"We introduce a formalism based on a combinatorial notion of cell complex
subject to an inclusion-reversing duality operation. Our main goal is to open
the way for a functorial definition of field theories in a context where no
manifold or topological structure is assumed. This is achieved via a discrete
notion of cobordism for which a composition operation is defined. Our main
theorem enables the composition of cobordisms by showing that certain sequences
of maps between cell complexes are in bijective correspondence with a cell
complex of dimension one higher. As a result we obtain a category whose
morphisms are cobordisms having a causal structure generalizing that of Causal
Dynamical Triangulations as well as dualities inherited from the duality map
defined on cell complexes."
3271,"Section 2 is dedicated to the transformation of (1) into the antilinear ODE

                    u′ (x) = f (x) u (x), x ∈ (0, x0) ,                                                              (5)

a canonical equation which provides some simpliﬁcations in designing asymptotical or numerical methods and is
itself an interesting object for further study.",This leads us exactly to considering (1).,"Next, in Section 3, we outline some pertinent physical applications,
i.e.",2022-03-14 16:52:57+00:00,A short note on the appearance of the simplest antilinear ODE in several physical contexts,math-ph,"['math-ph', 'math.MP', '34A30, 34A34']",[arxiv.Result.Author('Dmitry Ponomarev')],"In this short note, we review several one-dimensional problems such as those
involving linear Schr{\""o}dinger equation, Zakharov-Shabat system and
Kubelka-Munk equations. We show that they all can be reduced to solving one
simple antilinear ordinary differential equation:
$u^{\prime}\left(x\right)=f\left(x\right)\overline{u\left(x\right)}$,
$x\in\left(0,x_{0}\right)$, $x_{0}\in\mathbb{R}$. We point out some of the
advantages of the proposed reformulation and call for further investigation of
the obtained ODE."
3272,"Certainly,
much more applications can be identiﬁed, but already the context of the linear Schrödinger equation alone is a good
enough motivation to further study the antilinear ODE u′ (x) = f (x) u (x).","Second, this equation emerges, after appropriate reduction steps, in rather diﬀerent physical contexts.","For example, reduction of matrix/vector
manipulations to those with scalar quantities already provides simpliﬁcation in tedious constructions of asymptotic-
numerical methods, see e.g.",2022-03-14 16:52:57+00:00,A short note on the appearance of the simplest antilinear ODE in several physical contexts,math-ph,"['math-ph', 'math.MP', '34A30, 34A34']",[arxiv.Result.Author('Dmitry Ponomarev')],"In this short note, we review several one-dimensional problems such as those
involving linear Schr{\""o}dinger equation, Zakharov-Shabat system and
Kubelka-Munk equations. We show that they all can be reduced to solving one
simple antilinear ordinary differential equation:
$u^{\prime}\left(x\right)=f\left(x\right)\overline{u\left(x\right)}$,
$x\in\left(0,x_{0}\right)$, $x_{0}\in\mathbb{R}$. We point out some of the
advantages of the proposed reformulation and call for further investigation of
the obtained ODE."
3273,"telegrapher’s
equations or Goldstein-Taylor model [5]), but already the context of the linear Schrödinger equation alone is a good
enough motivation to further study the antilinear ODE u′ (x) = f (x) u (x).","Certainly, much more application areas can be identiﬁed (e.g.","For example, reduction of matrix-
vector manipulations to those involving scalar quantities already provides a simpliﬁcation in tedious constructions
of asymptotic-numerical methods, cf.",2022-03-14 16:52:57+00:00,A short note on the appearance of the simplest antilinear ODE in several physical contexts,math-ph,"['math-ph', 'math.MP', '34A30, 34A34']",[arxiv.Result.Author('Dmitry Ponomarev')],"In this short note, we review several one-dimensional problems such as those
involving linear Schroedinger equation, variable-coefficient Helmholtz
equation, Zakharov-Shabat system and Kubelka-Munk equations. We show that they
all can be reduced to solving one simple antilinear ordinary differential
equation $u^{\prime}\left(x\right)=f\left(x\right)\overline{u\left(x\right)}$
or its nonhomogeneous version
$u^{\prime}\left(x\right)=f\left(x\right)\overline{u\left(x\right)}+g\left(x\right)$,
$x\in\left(0,x_{0}\right)\subset\mathbb{R}$. We point out some of the
advantages of the proposed reformulation and call for further investigation of
the obtained ODE."
4356,"Our proposed notion of a weak equivalence of two diagrams, which establishes a one-
to-one correspondence between lifts of the diagrams, merits further study.","No
attempt has been made here to formalize these distinctions, and it is an interesting
question whether or not this is possible.","We introduced
a generalization of an initial functor, called a relatively initial morphism of diagrams,
and showed that it leads to a sufﬁcient condition for weak equivalence, but we have left
open whether this is also a necessary condition, or whether our notion of weak equiva-
lence even admits any characterization in terms of concrete, easily veriﬁed conditions.",2022-04-01 06:10:58+00:00,A diagrammatic view of differential equations in physics,math-ph,"['math-ph', 'math.CT', 'math.MP']","[arxiv.Result.Author('Evan Patterson'), arxiv.Result.Author('Andrew Baas'), arxiv.Result.Author('Timothy Hosgood'), arxiv.Result.Author('James Fairbanks')]","Presenting systems of differential equations in the form of diagrams has
become common in certain parts of physics, especially electromagnetism and
computational physics. In this work, we aim to put such use of diagrams on a
firm mathematical footing, while also systematizing a broadly applicable
framework to reason formally about systems of equations and their solutions.
Our main mathematical tools are category-theoretic diagrams, which are well
known, and morphisms between diagrams, which have been less appreciated. As an
application of the diagrammatic framework, we show how complex, multiphysical
systems can be modularly constructed from basic physical principles. A wealth
of examples, drawn from electromagnetism, transport phenomena, fluid mechanics,
and other fields, is included."
4357,"Our proposed notion of a weak equivalence of two diagrams, which establishes a one-to-one
correspondence between lifts of the diagrams, merits further study.","No attempt has been made here to formalize these distinctions,
and it is an interesting question whether or not this is possible.","We introduced a generalization
of an initial functor, called a relatively initial morphism of diagrams, and showed that it leads to
a suﬃcient condition for weak equivalence, but we have left open whether this is also a necessary
condition, or whether our notion of weak equivalence even admits any characterization in terms of
concrete, easily veriﬁed conditions.",2022-04-01 06:10:58+00:00,A diagrammatic view of differential equations in physics,math-ph,"['math-ph', 'math.CT', 'math.MP']","[arxiv.Result.Author('Evan Patterson'), arxiv.Result.Author('Andrew Baas'), arxiv.Result.Author('Timothy Hosgood'), arxiv.Result.Author('James Fairbanks')]","Presenting systems of differential equations in the form of diagrams has
become common in certain parts of physics, especially electromagnetism and
computational physics. In this work, we aim to put such use of diagrams on a
firm mathematical footing, while also systematizing a broadly applicable
framework to reason formally about systems of equations and their solutions.
Our main mathematical tools are category-theoretic diagrams, which are well
known, and morphisms between diagrams, which have been less appreciated. As an
application of the diagrammatic framework, we show how complex, multiphysical
systems can be modularly constructed from basic physical principles. A wealth
of examples, drawn from electromagnetism, transport phenomena, fluid mechanics,
and other fields, is included."
