,further research line,further research prefix,further research suffix,publication date,title,primary category,categories,authors,abstract
7383,"This presents
an interesting question for further research.","Although the presence of an ambiguous draw within a gamble is associated with a
signiﬁcantly lower certainty equivalent, it remains unclear whether having more am-
biguity, as measured perhaps by the number or proportion of ambiguous draws present
in a gamble, has an additional negative eﬀect on the certainty equivalent.","References

Andreoni, James and Michael A. Kuhn (2019), “Is it safe to measure risk prefer-
  ences?",2022-06-09 16:50:38+00:00,A Two-Ball Ellsberg Paradox: Experimental Evidence,econ.TH,"['econ.TH', 'econ.EM']","[arxiv.Result.Author('Brian Jabarian'), arxiv.Result.Author('Simon Lazarus')]","We conduct an incentivized experiment on a nationally representative US
sample (N=708) to test how people prefer to avoid ambiguity even when the
ambiguity improves the probability of receiving a fixed price. We find that
subjects prefer non-ambiguous acts to similar ambiguous acts, even when the
ambiguous acts provide larger win probabilities. Furthermore, this preference
for avoiding ambiguity is not entirely due to a lack of understanding, as
subjects ""correctly"" select the act with a larger win probability when
comparing two similar ambiguous acts. Traditional models of ambiguity aversion
cannot explain such preferences."
7384,"This presents an interesting question for
further research.","Although the presence of an ambiguous draw within a gamble is associated with
a signiﬁcantly lower CE, it remains unclear whether having more ambiguity, as mea-
sured perhaps by the number or proportion of ambiguous draws present in a gamble,
has an additional negative eﬀect on the CE.","References

Andreoni, James and Michael A. Kuhn (2019), “Is it safe to measure risk prefer-
  ences?",2022-06-09 16:50:38+00:00,A Two-Ball Ellsberg Paradox: An Experiment,econ.TH,"['econ.TH', 'econ.EM']","[arxiv.Result.Author('Brian Jabarian'), arxiv.Result.Author('Simon Lazarus')]","We conduct an incentivized experiment on a nationally representative US
sample (N=708) to test whether people prefer to avoid ambiguity even when it
means choosing dominated options. In contrast to the literature, we find that
subjects prefer risky acts to ambiguous acts even when the latter always
provides larger probabilities of winning. Such preferences violate core
rational principles of decision theory under risk and ambiguity elaborated by
economic theory. Our experimental design shows that such a violation is not
mainly due to a lack of understanding and is, to a large extent, deliberate. In
addition, we show that a similar behavior governs the choice between complex
and simple options. We conclude that subjects avoid ambiguity per se rather
than ambiguity because it may yield a worse outcome."
7385,"We designed Treatment robustness
to test the False Independence hypothesis, as well as to contain exploratory gambles
meant to motivate further research that will be discussed in Section 7.8

6.1 Description of Treatment robustness

The gambles unique to treatment robustness are those in blocks Independent and
3Ball.","If this hypothesis were true, then gamble AA need not have
a higher win probability than gamble R, and may be less desirable since its win proba-
bility is ambiguous while that of gamble R is not.","In block Independent, subjects draw a ball from each of two ambiguous urns
(containing only red and blue balls) whose contents were determined independently;
they win $3 if the two balls have the same color.",2022-06-09 16:50:38+00:00,A Two-Ball Ellsberg Paradox: An Experiment,econ.TH,"['econ.TH', 'econ.EM']","[arxiv.Result.Author('Brian Jabarian'), arxiv.Result.Author('Simon Lazarus')]","We conduct an incentivized experiment on a nationally representative US
sample (N=708) to test whether people prefer to avoid ambiguity even when it
means choosing dominated options. In contrast to the literature, we find that
subjects prefer risky acts to ambiguous acts even when the latter always
provides larger probabilities of winning. Our experimental design shows that
such behavior is not mainly due to a lack of understanding and is, to a large
extent, deliberate. Such behavior cannot be reconciled with existing models of
ambiguity aversion in a straightforward manner. We conclude that subjects avoid
ambiguity \textit{per se} rather than avoiding ambiguity because it may yield a
worse outcome."
7386,"This presents an interesting question for
further research.","Although the presence of an ambiguous draw within a gamble is associated with
a signiﬁcantly lower CE, it remains unclear whether having more ambiguity, as mea-
sured perhaps by the number or proportion of ambiguous draws present in a gamble,
has an additional negative eﬀect on the CE.","References

Andreoni, James and Michael A. Kuhn (2019), “Is it safe to measure risk prefer-
  ences?",2022-06-09 16:50:38+00:00,A Two-Ball Ellsberg Paradox: An Experiment,econ.TH,"['econ.TH', 'econ.EM']","[arxiv.Result.Author('Brian Jabarian'), arxiv.Result.Author('Simon Lazarus')]","We conduct an incentivized experiment on a nationally representative US
sample (N=708) to test whether people prefer to avoid ambiguity even when it
means choosing dominated options. In contrast to the literature, we find that
subjects prefer risky acts to ambiguous acts even when the latter always
provides larger probabilities of winning. Our experimental design shows that
such behavior is not mainly due to a lack of understanding and is, to a large
extent, deliberate. Such behavior cannot be reconciled with existing models of
ambiguity aversion in a straightforward manner. We conclude that subjects avoid
ambiguity \textit{per se} rather than avoiding ambiguity because it may yield a
worse outcome."
7387,"We designed Treatment robustness
to test the False Independence hypothesis, as well as to contain exploratory gambles
meant to motivate further research that will be discussed in Section 7.9

6.1 Description of Treatment robustness

The gambles unique to treatment robustness are those in blocks Independent and
3Ball.","If this hypothesis were true, then gamble AA need not have
a higher win probability than gamble R, and may be less desirable since its win proba-
bility is ambiguous while that of gamble R is not.","In block Independent, subjects draw a ball from each of two ambiguous urns
(containing only red and blue balls) whose contents were determined independently;
they win $3 if the two balls have the same color.",2022-06-09 16:50:38+00:00,A Two-Ball Ellsberg Paradox: An Experiment,econ.TH,"['econ.TH', 'econ.EM']","[arxiv.Result.Author('Brian Jabarian'), arxiv.Result.Author('Simon Lazarus')]","We conduct an incentivized experiment on a nationally representative US
sample \\ (N=708) to test whether people prefer to avoid ambiguity even when it
means choosing dominated options. In contrast to the literature, we find that
55\% of subjects prefer a risky act to an ambiguous act that always provides a
larger probability of winning. Our experimental design shows that such a
preference is not mainly due to a lack of understanding. We conclude that
subjects avoid ambiguity \textit{per se} rather than avoiding ambiguity because
it may yield a worse outcome. Such behavior cannot be reconciled with existing
models of ambiguity aversion in a straightforward manner."
7388,"This presents an interesting question for

                                                       24
further research.","Although the presence of an ambiguous draw within a gamble is associated with
a signiﬁcantly lower CE, it remains unclear whether having more ambiguity, as mea-
sured perhaps by the number or proportion of ambiguous draws present in a gamble,
has an additional negative eﬀect on the CE.","References

Andreoni, James and Michael A. Kuhn (2019), “Is it safe to measure risk prefer-
  ences?",2022-06-09 16:50:38+00:00,A Two-Ball Ellsberg Paradox: An Experiment,econ.TH,"['econ.TH', 'econ.EM']","[arxiv.Result.Author('Brian Jabarian'), arxiv.Result.Author('Simon Lazarus')]","We conduct an incentivized experiment on a nationally representative US
sample \\ (N=708) to test whether people prefer to avoid ambiguity even when it
means choosing dominated options. In contrast to the literature, we find that
55\% of subjects prefer a risky act to an ambiguous act that always provides a
larger probability of winning. Our experimental design shows that such a
preference is not mainly due to a lack of understanding. We conclude that
subjects avoid ambiguity \textit{per se} rather than avoiding ambiguity because
it may yield a worse outcome. Such behavior cannot be reconciled with existing
models of ambiguity aversion in a straightforward manner."
7443,"Certainly, other examples in diﬀerent ﬁelds of science can be found and related to our results, although
in a further research paper we suggest the focus might be on understanding how the results and the ways
of discriminating change when the players are aware of their own type as well.","Such adaptive process replaces
proﬁt maximization at the individual level in classic static games with proﬁt maximization at the overall
population level in evolutionary dynamic games.","References

 [1] Arthur, W. B.",2022-06-10 13:27:49+00:00,Discrimination in Heterogeneous Games,econ.TH,['econ.TH'],"[arxiv.Result.Author('Annick Laruelle'), arxiv.Result.Author('André Rocha')]","In this paper, we consider coordination and anti-coordination heterogeneous
games played by a finite population formed by different types of individuals
who fail to recognize their own type but do observe the type of their opponent.
We show that there exists symmetric Nash equilibria in which players
discriminate by acting differently according to the type of opponent that they
face in anti-coordination games, while no such equilibrium exists in
coordination games. Moreover, discrimination has a limit: the maximum number of
groups where the treatment differs is three. We then discuss the theoretical
results in light of the observed behavior of people in some specific
psychological contexts."
8434,"To further study the
eﬀect of α0 on θ0, note that by the implicit function theorem,

        ∂θ0 = − dF (θ0)/dα0 ,
        ∂α0  dF (θ0)/dθ0

where F (θ0) = θ03λ2+θ02B+θ0C +D as deﬁned in (A-2).","Regarding the eﬀect
of A, we ﬁnd that:

dG(θ0) = G(θ0) − α1λθ0(1 − x) − 1
dA      A    A(1 + λθ0) (1 − A + θ0 − x)2

Since at θ0, G(θ0) = 0, at this point dG(θ0)/dA < 0.","Since dF (θ0)/dθ0 > 0
at θ0∗ as F crosses the x-axis from below, α0 increases θ0 if F (θ0)/dα0 < 0.",2022-07-05 06:29:46+00:00,Optimal Inspection of Rumors in Networks,econ.TH,"['econ.TH', 'cs.SI', 'physics.soc-ph']","[arxiv.Result.Author('Luca Paolo Merlino'), arxiv.Result.Author('Nicole Tabasso')]","We study the diffusion of a true and a false message when agents are (i)
biased towards one of the messages and (ii) agents are able to inspect messages
for veracity. Inspection of messages implies that a higher rumor prevalence may
increase the prevalence of the truth. We employ this result to discuss how a
planner may optimally choose information inspection rates of the population. We
find that a planner who aims to maximize the prevalence of the truth may find
it optimal to allow rumors to circulate."
8565,This poses a challenge for further research.,"5 Conclusion

This paper argues that, if we take terminal wealth constraints seriously, then
it is not obvious to how to interpret continuous trading as a limit of dis-
crete trading.","Several possible
approaches come to mind.",2022-07-07 16:04:55+00:00,Asset Trading in Continuous Time: A Cautionary Tale,econ.TH,['econ.TH'],[arxiv.Result.Author('William R. Zame')],"The continuous time model of dynamic asset trading is the central model of
modern finance. Because trading cannot in fact take place at every moment of
time, it would seem desirable to show that the continuous time model can be
viewed as the limit of models in which trading can occur only at (many)
discrete moments of time. This paper demonstrates that, if we take terminal
wealth constraints and self-financing constraints as seriously in the discrete
model as in the continuous model, then the continuous trading model need not be
the limit of discrete trading models. This raises serious foundational
questions about the continuous time model."
11263,"Finally, it might be valuable to further study what precisely hinders equilibration in the ‘low
values treatment’ investigated in this paper.","(2007) and
others may prove highly relevant.","We have informally sketched two alternatives:
that buyers reject equilibrium oﬀers on the (mistaken) belief that they allocate almost all
the surplus to sellers, or otherwise that buyers reject these oﬀers strategically as a means
of generating higher oﬀers in subsequent rounds.",2022-09-15 12:22:21+00:00,Competitive equilibrium and the double auction,econ.TH,['econ.TH'],[arxiv.Result.Author('Itzhak Rasooly')],"In this paper, we revisit the common claim that double auctions necessarily
generate competitive equilibria. We begin by observing that competitive
equilibrium has some counterintuitive implications: specifically, it predicts
that monotone shifts in the value distribution can leave prices unchanged.
Using experiments, we then test whether these implications are borne out by the
data. We find that in double auctions with stationary value distributions, the
resulting prices can be far from competitive equilibria. We also show that the
effectiveness of our counterexamples is blunted when traders can leave without
replacement as time progresses. Taken together, these findings suggest that the
`Marshallian path' is crucial for generating equilibrium prices in double
auctions."
11759,"A potentially
fruitful avenue for further research would be to consider more carefully the contract-
ing problem in a setting where the principal and the agent have misaligned beliefs
and/or preferences, and to investigate how contracting can build upon the inherent
beneﬁts of misalignment.",Our analysis focuses on misalignment and away from contracting.,"Further, due to the added complexity of rational inattention models, we conﬁne
our exploration to a discrete state-matching model, which strays away from the
continuous models more commonly used in delegation problems.",2022-09-27 21:03:58+00:00,Optimally Biased Expertise,econ.TH,['econ.TH'],"[arxiv.Result.Author('Pavel Ilinov'), arxiv.Result.Author('Andrei Matveenko'), arxiv.Result.Author('Maxim Senkov'), arxiv.Result.Author('Egor Starkov')]","This paper shows that the principal can strictly benefit from delegating a
decision to an agent whose opinion differs from that of the principal. We
consider a ""delegated expertise"" problem, in which the agent has an advantage
in information acquisition relative to the principal, as opposed to having
preexisting private information. When the principal is ex ante predisposed
towards some action, it is optimal for her to hire an agent who is predisposed
towards the same action, but to a smaller extent, since such an agent would
acquire more information, which outweighs the bias stemming from misalignment.
We show that belief misalignment between an agent and a principal is a viable
instrument in delegation, performing on par with contracting and communication
in a class of problems."
11760,"Exploration of the eﬀects of misalignment in a continuous
model of delegated expertise could be an interesting direction for further research
as well.","In a model with
continuous actions, the scope for an agent to manifest his bias is much larger, hence
the trade-oﬀ between the agent’s information acquisition and biased decision-making

                                                    26
would again be diﬀerent.","Yet another assumption that may feel excessively strong in our analysis is the
common knowledge of all agents’ and the principal’s prior beliefs.",2022-09-27 21:03:58+00:00,Optimally Biased Expertise,econ.TH,['econ.TH'],"[arxiv.Result.Author('Pavel Ilinov'), arxiv.Result.Author('Andrei Matveenko'), arxiv.Result.Author('Maxim Senkov'), arxiv.Result.Author('Egor Starkov')]","This paper shows that the principal can strictly benefit from delegating a
decision to an agent whose opinion differs from that of the principal. We
consider a ""delegated expertise"" problem, in which the agent has an advantage
in information acquisition relative to the principal, as opposed to having
preexisting private information. When the principal is ex ante predisposed
towards some action, it is optimal for her to hire an agent who is predisposed
towards the same action, but to a smaller extent, since such an agent would
acquire more information, which outweighs the bias stemming from misalignment.
We show that belief misalignment between an agent and a principal is a viable
instrument in delegation, performing on par with contracting and communication
in a class of problems."
13058,"Learning (or query) complexity of linear dissatisfaction is
an interesting question for further study, such questions have been investigated in routing
games context in Bhaskar et al.","Therefore, our analysis suggests adap-
tive price experimentation can reveal user dissatisfaction and hence will enable converging

                                                           14
to a player speciﬁc price proﬁle.",(2014) for linear and polynomial latencies.,2022-10-26 21:07:05+00:00,Pricing and Electric Vehicle Charging Equilibria,econ.TH,['econ.TH'],"[arxiv.Result.Author('Trivikram Dokka'), arxiv.Result.Author('Jorge Bruno'), arxiv.Result.Author('Sonali SenGupta'), arxiv.Result.Author('Chowdhury Mohammad Sakib Anwar')]","We study equilibria in an Electric Vehicle (EV) charging game, a cost
minimization game inherent to decentralized charging control strategy for EV
power demand management. In our model, each user optimizes its total cost which
is sum of direct power cost and the indirect dissatisfaction cost. We show
that, taking player specific price independent dissatisfaction cost in to
account, contrary to popular belief, herding only happens at lower EV uptake.
Moreover, this is true for both linear and logistic dissatisfaction functions.
We study the question of existence of price profiles to induce a desired
equilibrium. We define two types of equilibria, distributed and non-distributed
equilibria, and show that under logistic dissatisfaction, only non-distributed
equilibria are possible by feasibly setting prices. In linear case, both type
of equilibria are possible but price discrimination is necessary to induce
distributed equilibria. Finally, we show that in the case of symmetric EV
users, mediation cannot improve upon Nash equilibria."
