,further research line,further research prefix,further research suffix,publication date,title,primary category,categories,authors,abstract
506,"We conclude this work by discussing the
structure and format of our benchmark library in Section 7 before summarizing our ﬁndings
and pointing out further research questions in Section 8.","We then present methods for
instance generation along with computational results for various problem variants: Min-max
problems are presented in Section 3, min-max regret problems in Section 4, two-stage problems
in Section 5, and recoverable problems in Section 6.","In Appendix A, we give an overview
to all sampling methods that are introduced in this paper, while Appendix B shows detailed
generation times.",2022-01-13 13:47:00+00:00,Benchmarking Problems for Robust Discrete Optimization,math.OC,"['math.OC', 'cs.DS']","[arxiv.Result.Author('Marc Goerigk'), arxiv.Result.Author('Mohammad Khosravi')]","Robust discrete optimization is a highly active field of research where a
plenitude of combinations between decision criteria, uncertainty sets and
underlying nominal problems are considered. Usually, a robust problem becomes
harder to solve than its nominal counterpart, even if it remains in the same
complexity class. For this reason, specialized solution algorithms have been
developed. To further drive the development of stronger solution algorithms and
to facilitate the comparison between methods, a set of benchmark instances is
necessary but so far missing. In this paper we propose a further step towards
this goal by proposing several instance generation procedures for combinations
of min-max, min-max regret, two-stage and recoverable robustness with interval,
discrete or budgeted uncertainty sets. Besides sampling methods that go beyond
the simple uniform sampling method that is the de-facto standard to produce
instances, also optimization models to construct hard instances are considered.
Using a selection problem for the nominal ground problem, we are able to
generate instances that are several orders of magnitudes harder to solve than
uniformly sampled instances when solving them with a general mixed-integer
programming solver. All instances and generator codes are made available
online."
507,"In terms of further research, it would be interesting to develop solution algorithms that
make use of properties of hard instances to alleviate this hardness.","On a dedicated webpage (robust-optimization.com), we started collecting
instances, including those generated in this paper, and cordially invite interested researchers
to participate.","For example, some diﬃcult
min-max regret instances with interval uncertainty we generated have either small ci and di,
or both large ci and di.",2022-01-13 13:47:00+00:00,Benchmarking Problems for Robust Discrete Optimization,math.OC,"['math.OC', 'cs.DS']","[arxiv.Result.Author('Marc Goerigk'), arxiv.Result.Author('Mohammad Khosravi')]","Robust discrete optimization is a highly active field of research where a
plenitude of combinations between decision criteria, uncertainty sets and
underlying nominal problems are considered. Usually, a robust problem becomes
harder to solve than its nominal counterpart, even if it remains in the same
complexity class. For this reason, specialized solution algorithms have been
developed. To further drive the development of stronger solution algorithms and
to facilitate the comparison between methods, a set of benchmark instances is
necessary but so far missing. In this paper we propose a further step towards
this goal by proposing several instance generation procedures for combinations
of min-max, min-max regret, two-stage and recoverable robustness with interval,
discrete or budgeted uncertainty sets. Besides sampling methods that go beyond
the simple uniform sampling method that is the de-facto standard to produce
instances, also optimization models to construct hard instances are considered.
Using a selection problem for the nominal ground problem, we are able to
generate instances that are several orders of magnitudes harder to solve than
uniformly sampled instances when solving them with a general mixed-integer
programming solver. All instances and generator codes are made available
online."
560,"We hope
that this work initiates further research on algorithms with L0 constraints in an
inﬁnite-dimensional setting.","As it turns out, limit points of iterates do not satisfy the necessary
condition Theorem 5.2 but only a subset of those, see Theorem 5.7.","Notation We will frequently use the following notation: For a measurable set
A, we denote its characteristic function by χA.",2022-01-14 09:40:52+00:00,Optimal control problems with $L^0(Ω)$ constraints: maximum principle and proximal gradient method,math.OC,['math.OC'],[arxiv.Result.Author('Daniel Wachsmuth')],"We investigate optimal control problems with $L^0$ constraints, which
restrict the measure of the support of the controls. We prove necessary
optimality conditions of Pontryagin maximum principle type. Here, a special
control perturbation is used that respects the $L^0$ constraint. First, the
maximum principle is obtained in integral form, which is then turned into a
pointwise form. In addition, an optimization algorithm of proximal gradient
type is analyzed. Under some assumptions, the sequence of iterates contains
strongly converging subsequences, whose limits are feasible and satisfy a
subset of the necessary optimality conditions."
561,"We hope that this work initiates
further research on algorithms with L0 constraints in an inﬁnite-dimensional
setting.","As it turns
out, limit points of iterates do not satisfy the necessary condition Theorem 5.2
but only a subset of those, see Theorem 5.7.","Notation We will frequently use the following notation: For a measurable set
A, we denote its characteristic function by χA.",2022-01-14 09:40:52+00:00,Optimal control problems with $L^0(Ω)$ constraints: maximum principle and proximal gradient method,math.OC,['math.OC'],[arxiv.Result.Author('Daniel Wachsmuth')],"We investigate optimal control problems with $L^0$ constraints, which
restrict the measure of the support of the controls. We prove necessary
optimality conditions of Pontryagin maximum principle type. Here, a special
control perturbation is used that respects the $L^0$ constraint. First, the
maximum principle is obtained in integral form, which is then turned into a
pointwise form. In addition, an optimization algorithm of proximal gradient
type is analyzed. Under some assumptions, the sequence of iterates contains
strongly converging subsequences, whose limits are feasible and satisfy a
subset of the necessary optimality conditions."
655,This will be a further research in the future.,"This is useful when considering to deploy the method in robotic applications with
limited computing resources.","(i)      (ii)

Figure 5: Convex ropes of a polygon with 200 vertices: (i) the convex rope starting at a vertex of the
convex hull of P and ending at a point which is visible from inﬁnity; (ii) the convex rope starting
and ending at the same point which is visible from inﬁnity.",2022-01-17 09:10:23+00:00,Finding Approximately Convex Ropes in the Plane,math.OC,"['math.OC', 'cs.CG', '52A30 (Primary), 52B55, 68Q25 (Secondary)']","[arxiv.Result.Author('Le Hong Trang'), arxiv.Result.Author('Nguyen Thi Le'), arxiv.Result.Author('Phan Thanh An')]","The convex rope problem is to find a counterclockwise or clockwise convex
rope starting at the vertex a and ending at the vertex b of a simple polygon P,
where a is a vertex of the convex hull of P and b visible from infinity. The
convex rope mentioned is the shortest path joining a and b that does not enter
the interior of P. In this paper, the problem is reconstructed as the one of
finding such shortest path in a simple polygon and solved by the method of
multiple shooting. We then show that if the collinear condition of the method
holds at all shooting points, then these shooting points form the shortest
path. Otherwise, the sequence of paths obtained by the update of the method
converges to the shortest path. The algorithm is implemented in C++ for
numerical experiments."
656,This will be a further research in the future.,"This is useful when considering to deploy the method in robotic applications with
limited computing resources.","(i)  (ii)

Figure 5: Convex ropes of a polygon with 200 vertices: (i) the convex rope starting at a vertex of the
convex hull of P and ending at a point which is visible from inﬁnity; (ii) the convex rope starting
and ending at the same point which is visible from inﬁnity.",2022-01-17 09:10:23+00:00,Finding Approximately Convex Ropes in the Plane,math.OC,"['math.OC', 'cs.CG', '52A30 (Primary), 52B55, 68Q25 (Secondary)']","[arxiv.Result.Author('Le Hong Trang'), arxiv.Result.Author('Nguyen Thi Le'), arxiv.Result.Author('Phan Thanh An')]","The convex rope problem is to find a counterclockwise or clockwise convex
rope starting at the vertex a and ending at the vertex b of a simple polygon P,
where a is a vertex of the convex hull of P and b visible from infinity. The
convex rope mentioned is the shortest path joining a and b that does not enter
the interior of P. In this paper, the problem is reconstructed as the one of
finding such shortest path in a simple polygon and solved by the method of
multiple shooting. We then show that if the collinear condition of the method
holds at all shooting points, then these shooting points form the shortest
path. Otherwise, the sequence of paths obtained by the update of the method
converges to the shortest path. The algorithm is implemented in C++ for
numerical experiments."
657,This will be a further research in the future.,"This is useful when considering to deploy the method in robotic applications with limited
computing resources.","Acknowledgment

This research is funded by Vietnam National University Ho Chi Minh City (VNU-HCM) under grant
number T2022 - 20 -01.",2022-01-17 09:10:23+00:00,Finding Approximately Convex Ropes in the Plane,math.OC,"['math.OC', 'cs.CG', '52A30 (Primary), 52B55, 68Q25 (Secondary)']","[arxiv.Result.Author('Le Hong Trang'), arxiv.Result.Author('Nguyen Thi Le'), arxiv.Result.Author('Phan Thanh An')]","The convex rope problem is to find a counterclockwise or clockwise convex
rope starting at the vertex a and ending at the vertex b of a simple polygon P,
where a is a vertex of the convex hull of P and b is visible from infinity. The
convex rope mentioned is the shortest path joining a and b that does not enter
the interior of P. In this paper, the problem is reconstructed as the one of
finding such shortest path in a simple polygon and solved by the method of
multiple shooting. We then show that if the collinear condition of the method
holds at all shooting points, then these shooting points form the shortest
path. Otherwise, the sequence of paths obtained by the update of the method
converges to the shortest path. The algorithm is implemented in C++ for
numerical experiments."
664,"conclude that improvements for stability control are worth further study since the number
of EVs is growing.","Huang
et al.",Simulation studies are conducted to obtain stability conditions in [5].,2022-01-17 13:44:23+00:00,Comparison of stability regions for a line distribution network with stochastic load demands,math.OC,"['math.OC', 'math.PR']","[arxiv.Result.Author('M. H. M. Christianen'), arxiv.Result.Author('J. Cruise'), arxiv.Result.Author('A. J. E. M. Janssen'), arxiv.Result.Author('S. Shneer'), arxiv.Result.Author('M. Vlasiou'), arxiv.Result.Author('B. Zwart')]","We compare stability regions for different power flow models in the process
of charging electric vehicles (EVs) by considering their random arrivals, their
stochastic demand for energy at charging stations, and the characteristics of
the electricity distribution network. We assume the distribution network is a
line with charging stations located on it. We consider the Distflow and the
Linearized Distflow models and we assume that EVs have an exponential charging
requirement, that voltage drops on the distribution network stay under control
and that the number of charging stations $N$ goes to infinity. We investigate
the stability of utility-optimizing power allocations in large distribution
networks for both power flow models by controlling the arrival rate of EVs to
charging stations. For both power flow models, we show that to obtain
stability, the maximum feasible arrival rate, i.e. stability region of vehicles
is decaying as $1/N^2$, and the difference between those arrival rates is up to
constants, which we compare explicitly."
921,"The general case is much more demanding both for the Peer triplets and
the solution procedure and will be the subject of further research.","(7)

                            2
In this paper, we concentrate on cases where (7) can be solved explicitly for u =
u(y, p).","Following a ﬁrst-discretize-and-then-optimize approach, we apply an s-stage im-
plicit Peer two-step method to (2)-(3) with approximations Yni ≈ y(tn + cih) and
Uni ≈ u(tn + cih), i = 1, .",2022-01-23 12:29:08+00:00,Implicit A-Stable Peer Triplets for ODE Constrained Optimal Control Problems,math.OC,"['math.OC', '34H05, 49J15, 65L05, 65L06']","[arxiv.Result.Author('Jens Lang'), arxiv.Result.Author('Bernhard A. Schmitt')]","This paper is concerned with the construction and convergence analysis of
novel implicit Peer triplets of two-step nature with four stages for nonlinear
ODE constrained optimal control problems. We combine the property of
superconvergence of some standard Peer method for inner grid points with
carefully designed starting and end methods to achieve order four for the state
variables and order three for the adjoint variables in a
first-discretize-then-optimize approach together with A-stability. The notion
triplets emphasizes that these three different Peer methods have to satisfy
additional matching conditions. Four such Peer triplets of practical interest
are constructed. Also as a benchmark method, the well-known backward
differentiation formula BDF4, which is only $A(73.35^o)$-stable, is extended to
a special Peer triplet to supply an adjoint consistent method of higher order
and BDF type with equidistant nodes. Within the class of Peer triplets, we
found a diagonally implicit $A(84^o)$-stable method with nodes symmetric in
$[0,1]$ to a common center that performs equally well. Numerical tests with
three well established optimal control problems confirm the theoretical
findings also concerning A-stability."
989,"Based on this ﬁrst
step, further research will now consider the key issues of                    [13] M. Gabriela M. Gomes, Lisa J.","John Wiley & Sons,
This result demonstrates the interest of the reinfection data                       2000.
for analyzing the communicable diseases.","White, and Graham F. Medley.",2022-01-25 08:02:03+00:00,"Modelling, Analysis, Observability and Identifiability of Epidemic Dynamics with Reinfections",math.OC,['math.OC'],"[arxiv.Result.Author('Marcel Fang'), arxiv.Result.Author('Pierre-Alexandre Bliman')]","We consider in this paper a general SEIRS model describing the dynamics of an
infectious disease including latency, waning immunity and infection-induced
mortality. We derive an infinite system of differential equations that provides
an image of the same infection process, but counting also the reinfections.
Existence and uniqueness of the corresponding Cauchy problem is established in
a suitable space of sequence valued functions, and the asymptotic behavior of
the solutions is characterized, according to the value of the basic
reproduction number. This allows to determine several mean numbers of
reinfections related to the population at endemic equilibrium. We then show how
using jointly measurement of the number of infected individuals and of the
number of primo-infected provides observability and identifiability to a simple
SIS model for which none of these two measures is sufficient to ensure on its
own the same properties."
1161,"However, this matter is left here for further research.",9].,"Another issue of interest is to generalize
Theorem 3 to the case of periodic linear neutral diﬀerential equation; we formulate a conjecture
in this direction; cf.",2022-01-28 12:15:14+00:00,Exponential stability of linear periodic difference-delay equations,math.OC,"['math.OC', 'math.DS', 'math.FA']","[arxiv.Result.Author('Laurent Baratchart'), arxiv.Result.Author('Sébastien Fueyo'), arxiv.Result.Author('Jean-Baptiste Pomet')]","This paper deals with stability of linear periodic time-varying difference
delay systems, i.e. dynamical systems where a finite dimensional signal at a
certain time is given as a linear time-varying function of its values at a
finite number of delayed times. We give a necessary and sufficient condition
for exponential stability, that is a generalisation of the one by Henry and
Hale in the 1970s. It has a control theoretic interpretation in terms of the
harmonic transfer function (HTF) of a corresponding linear control system."
1593,"This indicates that few MPCSs were found in the first four steps of the

algorithm, and a large number of other MPCSs have not been found, which needs

further study.","Without this step,
when the number of vertices is more than 50, the leader sets can hardly be found, see

Figure 9.","4.3 Characteristics of leader set for lobster

   The following experiment is to explore the characteristics of a leader set of lobsters.",2022-02-06 09:13:46+00:00,Minimal Leader Set for Controllability of k-distant Trees,math.OC,['math.OC'],[arxiv.Result.Author('Li Dai')],"Minimal controllability problem plays an important role in the field of
network control. A New concept-Minimum Perfect Critical Set (MPCS)is proposed.
Four different MPCSs were found for k-distant tree graphs. Based on this
concept of MPCS, an algorithm for finding the minimal leader set is provided.
Numerical experiments show that these theories enable the algorithm to find a
minimal leader set with a probability of more than 0.98. Further, some other
numerical characteristics of the minimal leader set of k-distant trees were
found."
