,further research line,further research prefix,further research suffix,publication date,title,primary category,categories,authors,abstract
3500,"Ge made a further study of isoparametric functions and isopara-
                                          metric hypersurfaces on general Riemannian manifolds [8, 9] and gave the relationship be-
                                          tween focal sets and focal varieties of transnormal functions.",Tang and J.Q.,"In Finsler geometry, [10] introduced the concept of isoparametric functions and transnor-
                                          mal functions.",2022-03-18 08:27:41+00:00,Transnormal Functions and Focal Varieties on Finsler Manifolds,math.DG,"['math.DG', '53C60, 53C42, 34D23']","[arxiv.Result.Author('Yali Chen'), arxiv.Result.Author('Qun He')]","In this paper, we study transnormal functions and their level sets and focal
varieties on complete Finsler manifolds. We prove that the focal varieties of a
C2 transnormal function are smooth submanifolds and each regular level set is a
tube over either of the focal varieties."
3501,"In order to give a further study on isoparametric functions and isoparametric hypersur-
faces in Finsler geometry, in this papar, we study transnormal functions and focal varieties
in Finsler manifolds.","Then he used the same technique to study
isoparametric hypersurfaces induced by homothetic navigation in Lorentz Finsler geome-
try [17].","Unlike the Riemannian case, besides the regularity of isoparametric
functions is worse, the Finsler metrics are not necessarily reversible, that is, the geodesics
are not necessarily reversible, which cause more diﬃculties for the research.",2022-03-18 08:27:41+00:00,Transnormal Functions and Focal Varieties on Finsler Manifolds,math.DG,"['math.DG', '53C60, 53C42, 34D23']","[arxiv.Result.Author('Yali Chen'), arxiv.Result.Author('Qun He')]","In this paper, we study transnormal functions and their level sets and focal
varieties on complete Finsler manifolds. We prove that the focal varieties of a
C2 transnormal function are smooth submanifolds and each regular level set is a
tube over either of the focal varieties."
3502,"Ge made a further study of isoparametric functions and isopara-
                                          metric hypersurfaces on general Riemannian manifolds [8, 9] and gave the relationship be-
                                          tween focal sets and focal varieties of transnormal functions.",Tang and J.Q.,"In Finsler geometry, [10] introduced the concept of isoparametric functions and transnor-
                                          mal functions.",2022-03-18 08:27:41+00:00,Transnormal Functions and Focal Varieties on Finsler Manifolds,math.DG,"['math.DG', '53C60, 53C42, 34D23']","[arxiv.Result.Author('Yali Chen'), arxiv.Result.Author('Qun He')]","In this paper, we study transnormal functions and their level sets and focal
varieties on complete Finsler manifolds. We prove that the focal varieties of a
C2 transnormal function are smooth submanifolds and each regular level set is a
tube over either of the focal varieties."
3503,"In order to give a further study on isoparametric functions and isoparametric hypersur-
faces in Finsler geometry, in this papar, we study transnormal functions and focal varieties
in Finsler manifolds.","Then he used the same technique to study
isoparametric hypersurfaces induced by homothetic navigation in Lorentz Finsler geome-
try [17].","Unlike the Riemannian case, besides the regularity of isoparametric
functions is worse, the Finsler metrics are not necessarily reversible, that is, the geodesics
are not necessarily reversible, which cause more diﬃculties for the research.",2022-03-18 08:27:41+00:00,Transnormal Functions and Focal Varieties on Finsler Manifolds,math.DG,"['math.DG', '53C60, 53C42, 34D23']","[arxiv.Result.Author('Yali Chen'), arxiv.Result.Author('Qun He')]","In this paper, we study transnormal functions and their level sets and focal
varieties on complete Finsler manifolds. We prove that the focal varieties of a
C2 transnormal function are smooth submanifolds and each regular level set is a
tube over either of the focal varieties."
3504,"Ge made a further study of isoparametric functions and isopara-
                                          metric hypersurfaces on general Riemannian manifolds [8, 9] and gave the relationship be-
                                          tween focal sets and focal varieties of transnormal functions.",Tang and J.Q.,"In Finsler geometry, [10] introduced the concept of isoparametric functions and transnor-
                                          mal functions.",2022-03-18 08:27:41+00:00,Transnormal Functions and Focal Varieties on Finsler Manifolds,math.DG,"['math.DG', '53C60, 53C42, 34D23']","[arxiv.Result.Author('Yali Chen'), arxiv.Result.Author('Qun He')]","In this paper, we study transnormal functions and their level sets and focal
varieties on complete Finsler manifolds. We prove that the focal varieties of a
C2 transnormal function are smooth submanifolds and each regular level set is a
tube over either of the focal varieties."
3505,"In order to give a further study on isoparametric functions and isoparametric hypersur-
faces in Finsler geometry, in this papar, we study transnormal functions and focal varieties
in Finsler manifolds.","Then he used the same technique to study
isoparametric hypersurfaces induced by homothetic navigation in Lorentz Finsler geome-
try [17].","Unlike the Riemannian case, besides the regularity of isoparametric
functions is worse, the Finsler metrics are not necessarily reversible, that is, the geodesics
are not necessarily reversible, which cause more diﬃculties for the research.",2022-03-18 08:27:41+00:00,Transnormal Functions and Focal Varieties on Finsler Manifolds,math.DG,"['math.DG', '53C60, 53C42, 34D23']","[arxiv.Result.Author('Yali Chen'), arxiv.Result.Author('Qun He')]","In this paper, we study transnormal functions and their level sets and focal
varieties on complete Finsler manifolds. We prove that the focal varieties of a
C2 transnormal function are smooth submanifolds and each regular level set is a
tube over either of the focal varieties."
3506,"Ge made a further study of isoparametric functions and isopara-
                                          metric hypersurfaces on general Riemannian manifolds [8, 9] and gave the relationship be-
                                          tween focal sets and focal varieties of transnormal functions.",Tang and J.Q.,"In Finsler geometry, [10] introduced the concept of isoparametric functions and transnor-
                                          mal functions.",2022-03-18 08:27:41+00:00,Transnormal Functions and Focal Varieties on Finsler Manifolds,math.DG,"['math.DG', '53C60, 53C42, 34D23']","[arxiv.Result.Author('Yali Chen'), arxiv.Result.Author('Qun He')]","In this paper, we study transnormal functions and their level sets and focal
varieties on complete Finsler manifolds. We prove that the focal varieties of a
C2 transnormal function are smooth submanifolds and each regular level set is a
tube over either of the focal varieties."
3507,"In order to give a further study on isoparametric functions and isoparametric hypersur-
faces in Finsler geometry, in this papar, we study transnormal functions and focal varieties
in Finsler manifolds.","Then he used the same technique to study
isoparametric hypersurfaces induced by homothetic navigation in Lorentz Finsler geome-
try [17].","Unlike the Riemannian case, besides the regularity of isoparametric
functions is worse, the Finsler metrics are not necessarily reversible, that is, the geodesics
are not necessarily reversible, which cause more diﬃculties for the research.",2022-03-18 08:27:41+00:00,Transnormal Functions and Focal Varieties on Finsler Manifolds,math.DG,"['math.DG', '53C60, 53C42, 34D23']","[arxiv.Result.Author('Yali Chen'), arxiv.Result.Author('Qun He')]","In this paper, we study transnormal functions and their level sets and focal
varieties on complete Finsler manifolds. We prove that the focal varieties of a
C2 transnormal function are smooth submanifolds and each regular level set is a
tube over either of the focal varieties."
4615,"By further studying
                      p
the condition         i=1   τg (φi )  =  0,  we  expect  to  be  able  to  drop  this  assumption     in  the

hypothesis of Proposition 4.8.","In the case of closed surfaces for laplacian eigenvalues, the condition
    p                                                                      p
    i=1  dφi  ⊗  dφi  =  g  (see  section    1.2)  alone  implies  that    i=1   φ2i   is  constant,  and  so

we have a map into a sphere; see proof of Lemma 3.1 in [13].",5.,2022-04-10 00:36:10+00:00,Extremal metrics for the Paneitz Operator on closed four-Manifolds,math.DG,"['math.DG', 'math.AP', 'math.SP']",[arxiv.Result.Author('Samuel Pérez-Ayala')],"Let $(M^4,g)$ be a closed Riemannian manifold of dimension four. We
investigate the properties of metrics which are critical points of the
eigenvalues of the Paneitz operator when considered as functionals on the space
of Riemannian metrics with fixed volume. We prove that critical metrics of the
aforementioned functional restricted to conformal classes are associated with a
higher-order analog of harmonic maps (known as extrinsic conformal-harmonic
maps) into round spheres. This extends to four-manifolds well-known results on
closed surfaces relating metrics maximizing laplacian eigenvalues in conformal
classes with the existence of harmonic maps into spheres. The case of general
critical points (not restricted to conformal classes) is also studied, and
partial characterization of these is provided."
5744,"It is an interesting question for further research
which properties might guarantee the existence of a Möbius representation for more
complex topology or for combinatorial singularities.","If the domain of the net f is not simply connected, the orthogonal sphere
congruences sf do not exist in general.",Lemma and Deﬁnition 18.,2022-05-04 09:40:03+00:00,Discrete Isothermic Nets Based on Checkerboard Patterns,math.DG,['math.DG'],[arxiv.Result.Author('Felix Dellinger')],"This paper studies the discrete differential geometry of the checkerboard
pattern inscribed in a quadrilateral net by connecting edge midpoints. It turns
out to be a versatile tool which allows us to consistently define principal
nets, Koenigs nets and eventually isothermic nets as a combination of both.
  Principal nets are based on the notions of orthogonality and conjugacy and
can be identified with sphere congruences that are entities of Moebius
geometry. Discrete Koenigs nets are defined via the existence of the so called
conic of Koenigs. We find several interesting properties of Koenigs nets,
including their being dualizable and having equal Laplace invariants.
  Koenigs nets that are also principal are defined as isothermic nets. We prove
that the class of isothermic nets is invariant under both dualization and
Moebius transformations. Among other things, this allows a natural construction
of discrete minimal surfaces and their Goursat transformations."
5961,"This approach unlocks many possibilities for further research
                                           such as numerical integrators and rough paths on Riemannian manifolds.","We propose a partial answer to a conjecture by
                                           Gavrilov, by showing that a particular class of geometrically special polynomials is gener-
                                           ated by torsion and curvature.","Contents

                                         1.",2022-05-09 15:35:17+00:00,"Algebraic aspects of connections: from torsion, curvature, and post-Lie algebras to Gavrilov's double exponential and special polynomials",math.DG,"['math.DG', 'math.RA', '53C05, 17D25']","[arxiv.Result.Author('M. J. H. Al-Kaabi'), arxiv.Result.Author('K. Ebrahimi-Fard'), arxiv.Result.Author('D. Manchon'), arxiv.Result.Author('H. Z. Munthe-Kaas')]","Understanding the algebraic structure underlying a manifold with a general
affine connection is a natural problem. In this context, A. V. Gavrilov
introduced the notion of framed Lie algebra, consisting of a Lie bracket (the
usual Jacobi bracket of vector fields) and a magmatic product without any
compatibility relations between them. In this work we will show that an affine
connection with curvature and torsion always gives rise to a post-Lie algebra
as well as a $D$-algebra. The notions of torsion and curvature together with
Gavrilov's special polynomials and double exponential are revisited in this
post-Lie algebraic framework. We unfold the relations between the post-Lie
Magnus expansion, the Grossman-Larson product and the $K$-map, $\alpha$-map and
$\beta$-map, three particular functions introduced by Gavrilov with the aim of
understanding the geometric and algebraic properties of the double-exponential,
which can be understood as a geometric variant of the Baker-Campbell-Hausdorff
formula. We propose a partial answer to a conjecture by Gavrilov, by showing
that a particular class of geometrically special polynomials is generated by
torsion and curvature. This approach unlocks many possibilities for further
research such as numerical integrators and rough paths on Riemannian manifolds."
6370,"For further research direction, we addressed a couple of
                                                 open problems arose from the results of this paper.","Moreover, a discrete example
                                                 of contact CR-warped product submanifold in Kenmotsu manifold is
                                                 constructed.","AMS Subject Classiﬁcation (2010): 53C15; 53C40; 53C42; 53B25
                                                 Keywords: Contact CR-warped products; Sasakian manifolds; Ken-
                                                 motsu manifolds; cosymplectic manifolds; nearlt trans-Sasakian man-
                                                 ifolds; general warped product; doubly warped product, second funda-
                                                 mental form; totally geodesic

                                          1.",2022-05-18 13:17:51+00:00,Existence and Nonexistence of Warped Product Submanifolds of Almost Contact Manifolds,math.DG,"['math.DG', '53C15, 53C40, 53C42, 53B25']","[arxiv.Result.Author('Abdulqader Mustafa'), arxiv.Result.Author('Cenap Ozel'), arxiv.Result.Author('Alexander Pigazzini'), arxiv.Result.Author('Richard Pincak')]","This paper has two goals; the first is to generalize results for the
existence and nonexistence of warped product submanifolds of almost contact
manifolds, accordingly a self-contained reference of such submanifolds is
offered to save efforts of potential research. Most of the results of this
paper are general and decisive enough to generalize both discovered and not
discovered results. Moreover, a discrete example of contact CR-warped product
submanifold in Kenmotsu manifold is constructed. For further research
direction, we addressed a couple of open problems arose from the results of
this paper."
8122,"A systematic study of symmetry breaking in geometry is proposed, and some
                                          preliminary thoughts on further research are formulated.","A geometric mechanism that may, in analogy to similar notions in
                                          physics, be considered as “symmetry breaking” in geometry is described, and
                                          several instances of this mechanism in diﬀerential geometry are discussed: it is
                                          shown how spontaneous symmetry breaking may occur, and it is discussed how
                                          explicit symmetry breaking may be used to tackle certain geometric problems.",MSC 2020.,2022-06-27 15:48:21+00:00,Symmetry breaking in geometry,math.DG,"['math.DG', '53A10 (Primary) 53A40, 53A70, 37K35, 70H33 (Secondary)']","[arxiv.Result.Author('Andreas Fuchs'), arxiv.Result.Author('Udo Hertrich-Jeromin'), arxiv.Result.Author('Mason Pember')]","A geometric mechanism that may, in analogy to similar notions in physics, be
considered as ""symmetry breaking"" in geometry is described, and several
instances of this mechanism in differential geometry are discussed: it is shown
how spontaneous symmetry breaking may occur, and it is discussed how explicit
symmetry breaking may be used to tackle certain geometric problems. A
systematic study of symmetry breaking in geometry is proposed, and some
preliminary thoughts on further research are formulated."
8141,"In Section 6.4, we discuss some problems for
further study.","In Section 6.3, we prove a counterpart of Theorem 1.3 in a diﬀerent setting where X is a
compact Ka¨hler surface and c1(ND) is trivial.",Notations a√nd conventions.,2022-06-27 18:50:13+00:00,Hermitian-Yang-Mills connections on some complete non-compact Kähler manifolds,math.DG,['math.DG'],[arxiv.Result.Author('Junsheng Zhang')],"We give an algebraic criterion for the existence of projectively
Hermitian-Yang-Mills metrics on a holomorphic vector bundle $E$ over some
complete non-compact K\""ahler manifolds $(X,\omega)$, where $X$ is the
complement of a divisor in a compact K\""ahler manifold and we impose some
conditions on the cohomology class and the asymptotic behaviour of the K\""ahler
form $\omega$. We introduce the notion of stability with respect to a pair of
$(1,1)$-classes which generalizes the standard slope stability. We prove that
this new stability condition is both sufficient and necessary for the existence
of projectively Hermitian-Yang-Mills metrics in our setting."
8142,Some problems for further study.,6.4.,"Let (X, ω) satisfy the Assumption 1.",2022-06-27 18:50:13+00:00,Hermitian-Yang-Mills connections on some complete non-compact Kähler manifolds,math.DG,['math.DG'],[arxiv.Result.Author('Junsheng Zhang')],"We give an algebraic criterion for the existence of projectively
Hermitian-Yang-Mills metrics on a holomorphic vector bundle $E$ over some
complete non-compact K\""ahler manifolds $(X,\omega)$, where $X$ is the
complement of a divisor in a compact K\""ahler manifold and we impose some
conditions on the cohomology class and the asymptotic behaviour of the K\""ahler
form $\omega$. We introduce the notion of stability with respect to a pair of
$(1,1)$-classes which generalizes the standard slope stability. We prove that
this new stability condition is both sufficient and necessary for the existence
of projectively Hermitian-Yang-Mills metrics in our setting."
8493,"4 Some further information about the third closed geodesic

In this section, under the assumption (TCG), we further study the third closed geodesic c3 and
obtain some much precise information about it (cf.","Therefore, by the assumption (TCG), Claims 3 and 4 complete the proof of Theorem 1.1.",Theorem 4.2 below).,2022-07-06 02:29:02+00:00,Multiplicity and stability of closed geodesics on positively curved Finsler $4$-spheres,math.DG,"['math.DG', 'math.DS', 'math.SG']","[arxiv.Result.Author('Huagui Duan'), arxiv.Result.Author('Dong Xie')]","In this paper, we prove that for every Finsler $4$-dimensional sphere
$(S^4,F)$ with reversibility $\lambda$ and flag curvature $K$ satisfying
$\frac{25}{9}\left(\frac{\lambda}{1+\lambda}\right)^2<K\le 1$, either there
exist at least four prime closed geodesics, or there exist exactly three prime
non-hyperbolic closed geodesics and at least two of them are irrationally
elliptic."
8494,"4 Some further information about the third closed geodesic

In this section, under the assumption (TCG), we further study the third closed geodesic c3 and
obtain some much precise information about it (cf.","Therefore, by the assumption (TCG), Claims 3 and 4 complete the proof of Theorem 1.1.",Theorem 4.2 below).,2022-07-06 02:29:02+00:00,Multiplicity and stability of closed geodesics on positively curved Finsler $4$-spheres,math.DG,"['math.DG', 'math.DS', 'math.SG']","[arxiv.Result.Author('Huagui Duan'), arxiv.Result.Author('Dong Xie')]","In this paper, we prove that for every Finsler $4$-dimensional sphere
$(S^4,F)$ with reversibility $\lambda$ and flag curvature $K$ satisfying
$\frac{25}{9}\left(\frac{\lambda}{1+\lambda}\right)^2<K\le 1$ with
$\lambda<\frac{3}{2}$, either there exist at least four prime closed geodesics,
or there exist exactly three prime non-hyperbolic closed geodesics and at least
two of them are irrationally elliptic."
