,further research line,further research prefix,further research suffix,publication date,title,primary category,categories,authors,abstract
4613,"Suggestions for further research

   Here we discuss interesting questions for further study, including some problems that
appear in [5, Sec.",2.,2.2.,2022-04-09 20:03:21+00:00,Testability in group theory,math.GR,"['math.GR', 'cs.DS', 'math.CO']","[arxiv.Result.Author('Oren Becker'), arxiv.Result.Author('Alexander Lubotzky'), arxiv.Result.Author('Jonathan Mosheiff')]","This paper is a journal counterpart to our FOCS 2021 paper, in which we
initiate the study of property testing problems concerning a finite system of
relations $E$ between permutations, generalizing the study of stability in
permutations. To every such system $E$, a group $\Gamma=\Gamma_E$ is associated
and the testability of $E$ depends only on $\Gamma$ (just like in Galois
theory, where the solvability of a polynomial is determined by the solvability
of the associated group). This leads to the notion of testable groups, and,
more generally, Benjamini-Schramm rigid groups. The paper presents an ensemble
of tools to check if a given group $\Gamma$ is testable/BS-rigid or not."
4734,"Maximal subgroups of free profinite monoids

   We further study examples of ω-presented groups arising from Almeida’s corre-
spondence between shift spaces and maximal subgroups of free proﬁnite monoids
(recalled in §4.1).",4.,"We will focus on such maximal subgroups corresponding to prim-
itive aperiodic substitutions.",2022-04-12 11:00:53+00:00,Pronilpotent quotients associated with primitive substitutions,math.GR,"['math.GR', '20E18 (Primary) 20F05, 37B10, 68R15 (Secondary)']",[arxiv.Result.Author('Herman Goulet-Ouellet')],"We describe the pronilpotent quotients of a class of projective profinite
groups, that we call $\omega$-presented groups, defined using a special type of
presentations. The pronilpotent quotients of an $\omega$-presented group are
completely determined by a single polynomial, closely related with the
characteristic polynomial of a matrix. We deduce that $\omega$-presented groups
are either perfect or admit the $p$-adic integers as quotients for cofinitely
many primes. We also find necessary conditions for absolute and relative
freeness of $\omega$-presented groups. Our main motivation comes from semigroup
theory: the maximal subgroups of free profinite monoids corresponding to
primitive substitutions are $\omega$-presented (a theorem due to Almeida and
Costa). We are able to show that the incidence matrix of a primitive
substitution carries partial information on the pronilpotent quotients of the
corresponding maximal subgroup. We apply this to deduce that the maximal
subgroups corresponding to primitive aperiodic substitutions of constant length
are not absolutely free."
4746,"These ideas and particularly the formula of the critical exponent in top dimension
for ℓp-cohomology led us to a further study of conformal dimension of Gromov-
hyperbolic buildings.","We do not know how to compute the
inﬁmal p for which top degree ℓp-homology starts to be nonzero in this more general
setting.",Few is known about these conformal dimensions.,2022-04-12 13:46:59+00:00,Top degree $\ell^p$-homology and conformal dimension of buildings,math.GR,"['math.GR', '20J06, 20F67, 22E41, 30L10, 43A15, 51E24']",[arxiv.Result.Author('Antonio López Neumann')],"For a non-compact finite thickness building whose Davis apartment is an
orientable pseudomanifold, we compute the supremum of the set of $p>1$ such
that its top dimensional reduced $\ell^p$-cohomology is nonzero. We adapt the
non-vanishing assertion of this result to any finite thickness building using
the Bestvina realization. Using similar techniques, we generalize bounds
obtained by Clais on the conformal dimension of some Gromov-hyperbolic
buildings to any such building."
4892,"We further study the rank properties and as well obtain
                                                  the rank of the semigroup, ODCT n. Moreover, we obtain a characterization of natural partial order for
                                                  the semigroup OCT n and its subsemigroup ODCT n, respectively.","In this paper, we show
                                                  that the semigroup ODCT n is left adequate.",2010 Mathematics Subject Classiﬁcation.,2022-04-15 11:42:49+00:00,On certain Semigroup of Order-decreasing Full Contraction Mappings of a Finite Chain,math.GR,"['math.GR', '20M20']","[arxiv.Result.Author('M. M. Zubairu'), arxiv.Result.Author('A. Umar'), arxiv.Result.Author('J. A. Aliyu')]","Let $\mathcal{CT}_n$ be the semigroup of full contraction mappings on
$[n]=\{1,2,\ldots,n\}$, and let $\mathcal{OCT}_n$ and $\mathcal{ODCT}_n$ be the
subsemigroups consisting of all order-preserving full contraction and
subsemigroup of order-decreasing and order-preserving full contraction
mappings, respectively. In this paper, we show that the semigroup
$\mathcal{ODCT}_n$ is left adequate. We further study the rank properties and
as well obtain the rank of the semigroup, $\mathcal{ODCT}_n$. Moreover, we
obtain a characterization of natural partial order for the semigroup
$\mathcal{OCT}_n$ and its subsemigroup $\mathcal{ODCT}_n$, respectively."
8543,"Of course, for further study on Γ(G, A) several problems can be suggested.","We would like to mention here only
                                         the fact that G is nilpotent if Γ(G, A) is complete (see Theorem 3.1 in [1]) due to its
                                         appearance in the next sections.","In the
                                         present article, as a matter of taste, we want to characterize all groups G admitting a
                                         group A of automorphisms so that Γ(G, A) has few edges.",2022-07-07 09:50:27+00:00,Commuting graph of a group action with few edges,math.GR,"['math.GR', '20D10, 20D15, 20D45']","[arxiv.Result.Author('İsmail Ş. Güloğlu'), arxiv.Result.Author('Gülin Ercan')]","Let $A$ be a group acting by automorphisms on the group $G.$ \textit{The
commuting graph $\Gamma(G,A)$ of $A$-orbits} of this action is the simple graph
with vertex set $\{x^{A} : 1\ne x \in G \}$, the set of all $A$-orbits on
$G\setminus \{1\}$, where two distinct vertices $x^{A}$ and $y^{A}$ are joined
by an edge if and only if there exist $x_{1}\in x^{A}$ and $y_{1}\in y^{A}$
such that $[x_{1},y_{1}]=1$. The present paper characterizes the groups $G$ for
which $\Gamma(G,A)$ is an $\mathcal{F}$-graph, that is, a connected graph which
contains at most one vertex whose degree is not less than three."
9088,"Finally, Subsection 5.3 concludes the
paper with a discussion of some related open problems for further research.","Subsection 5.2 discusses a connection between parities of complete
mappings (and orthomorphisms) and those of orthogonal Latin squares as studied in
combinatorics (see [21] and [30], for instance).","2 Property (P) and applications

In this section, we will prove Lemma 1.1.5 as well as Theorems 1.1.2 and 1.1.6(1).",2022-07-20 04:14:48+00:00,Compositions and parities of complete mappings and of orthomorphisms,math.GR,"['math.GR', 'math.CO', 'math.NT', '20D60 (Primary) 05B15, 20D10, 20D15, 94A60 (Secondary)']","[arxiv.Result.Author('Alexander Bors'), arxiv.Result.Author('Qiang Wang')]","We determine the permutation groups
$P_{\mathrm{comp}}(\mathbb{F}_q),P_{\mathrm{orth}}(\mathbb{F}_q)\leq\operatorname{Sym}(\mathbb{F}_q)$
generated by the complete mappings, respectively the orthomorphisms, of the
finite field $\mathbb{F}_q$ -- both are equal to
$\operatorname{Sym}(\mathbb{F}_q)$ unless $q\in\{2,3,4,5,8\}$. More generally,
denote by $P_{\mathrm{comp}}(G)$, respectively $P_{\mathrm{orth}}(G)$, the
subgroup of $\operatorname{Sym}(G)$ generated by the complete mappings,
respectively the orthomorphisms, of the group $G$. Using recent results of
Eberhard-Manners-Mrazovi\'c and M\""uyesser-Pokrovskiy, we show that for each
large enough finite group $G$ that has a complete mapping (i.e., whose Sylow
$2$-subgroups are trivial or noncyclic),
$P_{\mathrm{comp}}(G)=\operatorname{Sym}(G)$ and
$P_{\mathrm{orth}}(G)\geq\operatorname{Alt}(G)$. We also prove that
$P_{\mathrm{orth}}(G)=\operatorname{Sym}(G)$ for every large enough finite
solvable group $G$ that has a complete mapping. Proving these results requires
us to study the parities of complete mappings and of orthomorphisms. Some
connections with known results in cryptography and with parity types of Latin
squares are also discussed."
9544,The following results will be useful for further study.,"Then G =                          M and the generators of a maximal cyclic subgroup does

                                                             M ∈M(G)

not belong to any other maximal cyclic subgroup of G. Consequently, if |Mi| is a prime number then for distinct

Mi, Mj ∈ M(G), we have Mi ∩ Mj = {e}.",Lemma 2.7.,2022-08-01 05:14:49+00:00,Lambda Number of the enhanced power graph of a finite group,math.GR,"['math.GR', 'math.CO', '05C25']","[arxiv.Result.Author('Parveen'), arxiv.Result.Author('Sandeep Dalal'), arxiv.Result.Author('Jitender Kumar')]","The enhanced power graph of a finite group $G$ is the simple undirected graph
whose vertex set is $G$ and two distinct vertices $x, y$ are adjacent if $x, y
\in \langle z \rangle$ for some $z \in G$. An $L( 2,1)$-labeling of graph
$\Gamma$ is an integer labeling of $V(\Gamma)$ such that adjacent vertices have
labels that differ by at least $2$ and vertices distance $2$ apart have labels
that differ by at least $1$. The $\lambda$-number of $\Gamma$, denoted by
$\lambda(\Gamma)$, is the minimum range over all $L( 2,1)$-labelings. In this
article, we study the lambda number of the enhanced power graph
$\mathcal{P}_E(G)$ of the group $G$. This paper extends the corresponding
results, obtained in [22], of the lambda number of power graphs to enhanced
power graphs. Moreover, for a non-trivial simple group $G$ of order $n$, we
prove that $\lambda(\mathcal{P}_E(G)) = n$ if and only if $G$ is not a cyclic
group of order $n\geq 3$. Finally, we compute the exact value of
$\lambda(\mathcal{P}_E(G))$ if $G$ is a finite nilpotent group."
10727,"SOME PROBLEMS AND QUESTIONS

In this ﬁnal section we outline several open problems, conjectures, and questions,
hoping thereby to stimulate further research on this topic.",12.,Problem 12.1.,2022-09-02 12:25:19+00:00,On the common transversal probability in finite groups,math.GR,['math.GR'],"[arxiv.Result.Author('S. Aivazidis'), arxiv.Result.Author('M. Loukaki'), arxiv.Result.Author('T. W. Mueller')]","Let $G$ be a finite group, and let $H$ be a subgroup of $G$. We compute the
probability, denoted by $P_G(H)$, that a left transversal of $H$ in $G$ is also
a right transversal, thus a two-sided one. Moreover, we define, and denote by
$\mathrm{tp}(G)$, the common transversal probability of $G$ to be the minimum,
taken over all subgroups $H$ of $G$, of $P_G(H)$. We prove a number of results
regarding the invariant $\mathrm{tp}(G)$, like lower and upper bounds, and
possible values it can attain. We also show that $\mathrm{tp}(G)$ determines
structural properties of $G$. Finally, several open problems are formulated and
discussed."
10799,"4 Conclusion and outlook

We conclude this paper by summarising what we achieved and pointing out
some possible directions for further research.","The graph Γ′ as constructed above has 2n + 9 vertices since Λ has n vertices
and we add n + 9 vertices.","In the paper [DW18], Day and
Wade gave a condition for when PSO(AΓ) is a right-angled Artin group and
which one it is.",2022-09-05 16:10:19+00:00,Right-angled Artin groups as finite-index subgroups of their outer automorphism groups,math.GR,"['math.GR', '20E36, 20F36']",[arxiv.Result.Author('Manuel Wiedmer')],"We prove that every right-angled Artin group occurs as a finite-index
subgroup of the outer automorphism group of another right-angled Artin group.
We furthermore show that the latter group can be chosen in such a way that the
quotient is isomorphic to $(\mathbb{Z}/2\mathbb{Z})^N$ for some $N$. For these,
we give explicit constructions using the group of pure symmetric outer
automorphisms. Moreover, we need two conditions by Day-Wade and Wade-Br\""uck
about when this group is a right-angled Artin group and when it has finite
index."
10800,"A possible direction for further research is to simplify the construction or to im-
pose further conditions as we did in Theorem 3.4, where we additionally wanted
that the graph Γ has no non-trivial graph automorphisms.","Using the
condition by Day–Wade and another condition by Wade–Bru¨ck, we answered
this question in Theorem 3.1 by showing that every right-angled Artin group
occurs as PSO(AΓ) for some graph Γ for which PSO(AΓ) has ﬁnite index in
Out(AΓ).","The advantage of
this compared to the theorem above is that it simpliﬁes the structure of the
quotient Out(AΓ)/ PSO(AΓ).",2022-09-05 16:10:19+00:00,Right-angled Artin groups as finite-index subgroups of their outer automorphism groups,math.GR,"['math.GR', '20E36, 20F36']",[arxiv.Result.Author('Manuel Wiedmer')],"We prove that every right-angled Artin group occurs as a finite-index
subgroup of the outer automorphism group of another right-angled Artin group.
We furthermore show that the latter group can be chosen in such a way that the
quotient is isomorphic to $(\mathbb{Z}/2\mathbb{Z})^N$ for some $N$. For these,
we give explicit constructions using the group of pure symmetric outer
automorphisms. Moreover, we need two conditions by Day-Wade and Wade-Br\""uck
about when this group is a right-angled Artin group and when it has finite
index."
12540,"Further Questions

We propose the following questions for further research:
    (1) In Section 3 we deﬁned inertness of a set of vertices and showed that it
          implies inertness of the graph.",5.,"We believe that a more general property can
          be deﬁned for arcs, and doing so will allow us to generate an even larger
          class of examples.",2022-10-16 22:33:09+00:00,Generalized echelon subgroups,math.GR,['math.GR'],[arxiv.Result.Author('Brahim Abdenbi')],"We study inert and compressed subgroups of free groups and provide a
generalization of echelon subgroups."
13937,"Thus, a natural direction
of further research is to ﬁnd more examples/non-examples of ﬂexible HS-stability in the
hyperbolic realm.","It also does not seem to be known whether
there exists a hyperbolic group that is not ﬂexibly HS-stable.","For more information on Gromov random groups, see [38].",2022-11-18 20:00:07+00:00,Flexible Hilbert-Schmidt stability versus hyperlinearity for property (T) groups,math.GR,"['math.GR', 'math.OA']",[arxiv.Result.Author('Alon Dogon')],"We prove a statement concerning hyperlinearity for central extensions of
property (T) groups in the presence of flexible HS-stability, and more
generally, weak ucp-stability. Notably, this result is applied to show that if
$\text{Sp}_{2g} (\mathbb Z)$ is flexibly HS-stable, then there exists a
non-hyperlinear group. The same phenomenon is shown to hold generically for
random groups sampled in Gromov's density model. These statements give
Hilbert-Schmidt analogues for Bowen and Burton's work relating flexible
P-stability of $\text{PSL}_n(\mathbb Z)$ and the existence of non-sofic groups.
Our approach is based on the work of Ioana, Spaas and Wiersma on the lifting
property for $C^*$-algebras."
14287,"For further study One can now, of course, look into pseudo T -solvable groups for yet other
nonsolvable groups T , such as the Suzuki groups.","It turns out that for all of these only the case similar to the
case that there is a t2, 3, 5u triangle for A5 can occur, whereas the second case for A5, that
there is a triangle t3, 5, pu for some odd prime p and which allows for an arbitrary number
of such triangles, is unique to A5.","It might also be interesting to consider
other graph theory aspects of prime graphs of pseudo-solvable groups, such as connectivity
or a yet to be developed notion of the minimality of the graphs.",2022-11-28 23:04:44+00:00,A classification of prime graphs of pseudo-solvable groups,math.GR,"['math.GR', '20D60, 05C25']","[arxiv.Result.Author('Ziyu Huang'), arxiv.Result.Author('Thomas Michael Keller'), arxiv.Result.Author('Shane Kissinger'), arxiv.Result.Author('Wen Plotnick'), arxiv.Result.Author('Maya Roma'), arxiv.Result.Author('Yong Yang')]","The prime graph $\Gamma(G)$ of a finite group $G$ (also known as the
Gruenberg-Kegel graph) has as its vertices the prime divisors of $|G|$, and
$p\text-q$ is an edge in $\Gamma(G)$ if and only if $G$ has an element of order
$pq$. Since their inception in the 1970s these graphs have been studied
extensively; however, completely classifying the possible prime graphs for
larger families of groups remains a difficult problem. For solvable groups such
a classification was found in 2015. In this paper we go beyond solvable groups
for the first time and characterize prime graphs of a more general class of
groups we call pseudo-solvable. These are groups whose composition factors are
either cyclic or $A_5$. The classification is based on two conditions: the
vertices $\{2,3,5\}$ form a triangle in $\overline\Gamma(G)$ or $\{p,3,5\}$
form a triangle for some prime $p\neq 2$."
14412,"We refer the reader
to Sections 3 and 4 of [15] for a further study of the objects we deﬁne in this section.",We present some deﬁnitions and terminology used in [15] that we will use in our paper.,Deﬁnition 2.2.,2022-12-01 03:04:52+00:00,Hyperfiniteness of boundary actions of relatively hyperbolic groups,math.GR,"['math.GR', 'math.LO', '03E15, 20F65, 20F67']",[arxiv.Result.Author('Chris Karpinski')],"We show that if $G$ is a finitely generated group hyperbolic relative to a
finite collection of subgroups $\mathcal{P}$, then the natural action of $G$ on
the geodesic boundary of the associated relative Cayley graph induces a
hyperfinite equivalence relation. As a corollary of this, we obtain that the
natural action of $G$ on its Bowditch boundary $\partial (G,\mathcal{P})$ also
induces a hyperfinite equivalence relation. This strengthens a result of Ozawa
obtained for $\mathcal{P}$ consisting of amenable subgroups and uses a recent
work of Marquis and Sabok."
14649,"Topics for further research
include the study of pseudo T -solvable groups where T is allowed to be a K4-group
(a simple nonabelian group with exactly 4 prime divisors), an alternating group,
or a Suzuki group.","The clas-
siﬁcation of prime graphs of strictly pseudo T -solvable groups remains an open
problem for each T ∈ K3, as discussed in Remark 6.3.","Allowing Suzuki groups into the composition series could be
particularly interesting because this could lead to a classiﬁcation of prime graphs
for all 3′-groups.",2022-12-07 00:55:08+00:00,The Prime Graphs of Groups With Arithmetically Small Composition Factors,math.GR,"['math.GR', '20D60, 05C25']","[arxiv.Result.Author('Timothy J. Edwards'), arxiv.Result.Author('Thomas Michael Keller'), arxiv.Result.Author('Ryan M. Pesak'), arxiv.Result.Author('Karthik Sellakumaran Latha')]","We continue the study of prime graphs of finite groups, also known as
Gruenberg-Kegel graphs. The vertices of the prime graph of a finite group are
the prime divisors of the group order, and two vertices $p$ and $q$ are
connected by an edge if and only if there is an element of order $pq$ in the
group. Prime graphs of solvable groups have been characterized in graph
theoretical terms only, as have been the prime graphs of groups whose only
nonsolvable composition factor is $A_5$. In this paper we classify the prime
graphs of all groups whose composition factors have arithmetically small
orders, that is, have no more than three prime divisors in their orders. We
find that all such graphs have $3$-colorable complements, and we provide full
characterizations of the prime graphs of such groups based on the exact type
and multiplicity of the nonabelian composition factors of the group."
