,further research line,further research prefix,further research suffix,publication date,title,primary category,categories,authors,abstract
646,"Finally, in Section 8, we present some numerical simulations which

support our results and suggest some interesting directions for further study.","In Section
7, we state and prove our strongest results, and prove the corollaries stated in the

introduction.",2.,2022-01-16 23:33:19+00:00,Universality for low degree factors of random polynomials over finite fields,math.PR,"['math.PR', 'math.CO', 'math.NT', '60C05 (Primary), 60B99, 11T06 (Secondary)']","[arxiv.Result.Author('Jimmy He'), arxiv.Result.Author('Huy Tuan Pham'), arxiv.Result.Author('Max Wenqiang Xu')]","We show that the counts of low degree irreducible factors of a random
polynomial $f$ over $\mathbb{F}_q$ with independent but non-uniform
coefficients behave like that of a uniform random polynomial, exhibiting a form
of universality for random polynomials over finite fields. Our strongest
results require various assumptions on the parameters, but we are able to
obtain results requiring only $q=p$ a prime with $p\leq \exp({n^{1/13}})$ where
$n$ is the degree of the polynomial. Our proofs use Fourier analysis, and rely
on tools recently applied by Breuillard and Varj\'u to study the $ax+b$
process, which show equidistribution for $f(\alpha)$ at a single point. We
extend this to handle multiple roots and the Hasse derivatives of $f$, which
allow us to study the irreducible factors with multiplicity."
647,"It also seems like the error should
note really deteriorate for large p, which warrants further study since our methods
are unsuited for this.","The black line indicates 1i , which is a
good approximation for the expected value under the uniform model

for large p.

   This data seems to support the idea that at least for low degree factors, most of
the error seems to come from roots of low order.","32  JIMMY HE, HUY TUAN PHAM, AND MAX WENQIANG XU

    0 0.2 0.4 0.6 0.8 1  0 0.2 0.4 0.6 0.8 1   0 0.2 0.4 0.6 0.8 1

          (a) p = 11     (b) p = 10, 000, 079  (c) Poisson-Dirichlet

    Figure 8.4.",2022-01-16 23:33:19+00:00,Universality for low degree factors of random polynomials over finite fields,math.PR,"['math.PR', 'math.CO', 'math.NT', '60C05 (Primary), 60B99, 11T06 (Secondary)']","[arxiv.Result.Author('Jimmy He'), arxiv.Result.Author('Huy Tuan Pham'), arxiv.Result.Author('Max Wenqiang Xu')]","We show that the counts of low degree irreducible factors of a random
polynomial $f$ over $\mathbb{F}_q$ with independent but non-uniform
coefficients behave like that of a uniform random polynomial, exhibiting a form
of universality for random polynomials over finite fields. Our strongest
results require various assumptions on the parameters, but we are able to
obtain results requiring only $q=p$ a prime with $p\leq \exp({n^{1/13}})$ where
$n$ is the degree of the polynomial. Our proofs use Fourier analysis, and rely
on tools recently applied by Breuillard and Varj\'u to study the $ax+b$
process, which show equidistribution for $f(\alpha)$ at a single point. We
extend this to handle multiple roots and the Hasse derivatives of $f$, which
allow us to study the irreducible factors with multiplicity."
750,"The referee proposed interesting
topics for further research, while helping the authors to introduce a number of improvements
to the paper.","The authors are very grateful for useful comments received from
an anonymous referee and an anonymous Associate Editor.",Funding.,2022-01-18 19:25:55+00:00,Large deviation principle for geometric and topological functionals and associated point processes,math.PR,"['math.PR', '60F10 (Primary) 60D05, 60G55, 55U10 (Secondary)']","[arxiv.Result.Author('Christian Hirsch'), arxiv.Result.Author('Takashi Owada')]","We prove a large deviation principle for the point process associated to
$k$-element connected components in $\mathbb R^d$ with respect to the
connectivity radii $r_n\to\infty$. The random points are generated from a
homogeneous Poisson point process, so that $(r_n)_{n\ge1}$ satisfies
$n^kr_n^{d(k-1)}\to\infty$ and $nr_n^d\to0$ as $n\to\infty$ (i.e., sparse
regime). The rate function for the obtained large deviation principle can be
represented as relative entropy. As an application, we deduce large deviation
principles for various functionals and point processes appearing in stochastic
geometry and topology. As concrete examples of topological invariants, we
consider persistent Betti numbers of geometric complexes and the number of
Morse critical points of the min-type distance function."
1388,"The investigation of
                                         cubic planar graphs also stimulated further research directions, such as the study of
                                         4-regular planar graphs [23] or cubic graphs on general orientable surfaces [13].","Properties of random cubic
                                         planar graphs were studied in these works and also in [27, 25].","Throughout this work we let Cn denote the simple connected cubic planar graph
                                         drawn uniformly at random from the collection of such graphs with a ﬁxed n-element
                                         vertex set.",2022-02-01 17:34:31+00:00,The Uniform Infinite Cubic Planar Graph,math.PR,"['math.PR', 'math.CO']",[arxiv.Result.Author('Benedikt Stufler')],"We prove that the random simple cubic planar graph $\mathsf{C}_n$ with an
even number $n$ of vertices admits a novel uniform infinite cubic planar graph
(UICPG) as quenched local limit. We describe how the limit may be constructed
by a series of random blow-up operations applied to the dual map of the
type~III Uniform Infinite Planar Triangulation established by Angel and Schramm
(Comm. Math. Phys., 2003). Our main technical lemma is a contiguity relation
between $\mathsf{C}_n$ and a model where the networks inserted at the links of
the largest $3$-connected component of $\mathsf{C}_n$ are replaced by
independent copies of a specific Boltzmann network. We prove that the number of
vertices of the largest $3$-connected component concentrates at $\kappa n$ for
$\kappa \approx 0.85085$, with Airy-type fluctuations of order $n^{2/3}$. The
second-largest component is shown to have significantly smaller size
$O_p(n^{2/3})$."
2143,"Our paper initiates a
parallel study of the cycle structure in random parking functions, but further study is fully
warranted.","There is a vast probabilistic literature
on the cycle structure of random permutations, which include the works of Shepp and Lloyd
[27] on ordered cycle lengths and DeLaurentis and Pittel [7] on a functional central limit
theorem for cycle lengths with connections to Brownian motion.",1.2.,2022-02-17 18:51:22+00:00,Cycle structure of random parking functions,math.PR,"['math.PR', 'math.CO', '60C05, 60F05']",[arxiv.Result.Author('J. E. Paguyo')],"We initiate the study of the cycle structure of uniformly random parking
functions. Using the combinatorics of parking completions, we compute the
asymptotic expected value of the number of cycles of any fixed length. We
obtain an upper bound on the total variation distance between the joint
distribution of cycle counts and independent Poisson random variables using a
multivariate version of Stein's method via exchangeable pairs. Under a mild
condition, the process of cycle counts converges in distribution to a process
of independent Poisson random variables."
2144,"Our paper initiates a
parallel study of the cycle structure in random parking functions, but further study is fully
warranted.","There is a vast probabilistic literature
on the cycle structure of random permutations, which include the works of Shepp and Lloyd
[27] on ordered cycle lengths and DeLaurentis and Pittel [7] on a functional central limit
theorem for cycle lengths with connections to Brownian motion.",1.2.,2022-02-17 18:51:22+00:00,Cycle structure of random parking functions,math.PR,"['math.PR', 'math.CO', '60C05, 60F05']",[arxiv.Result.Author('J. E. Paguyo')],"We initiate the study of the cycle structure of uniformly random parking
functions. Using the combinatorics of parking completions, we compute the
asymptotic expected value of the number of cycles of any fixed length. We
obtain an upper bound on the total variation distance between the joint
distribution of cycle counts and independent Poisson random variables using a
multivariate version of Stein's method via exchangeable pairs. Under a mild
condition, the process of cycle counts converges in distribution to a process
of independent Poisson random variables."
2163,"Under some

conditions, this time-averaging estimator converges to π(h) in the mean sense with a certain

order with respect to mesh sizes and m. It is interesting to further study such a conver-

gence in probability and characterize the ﬂuctuation in a quantitative way for a numerical

discretization of (1.1), namely, to solve the following questions:

    (i) Does the time-averaging estimator converge to the ergodic limit in probability?","One common approach is constructing the time-averaging estimator m−1                m−1        h(X(tk  ))  of
                                                                                    k=0
a numerical discretization {X(tk)}k≥0 of (1.1) with m > 0 being an integer.","Namely,
         dose the weak LLNs hold?",2022-02-18 08:50:24+00:00,Central limit theorem for full discretization of parabolic SPDE,math.PR,"['math.PR', 'cs.NA', 'math.NA', '60F05, 60H15, 60H35, 37M25']","[arxiv.Result.Author('Chuchu Chen'), arxiv.Result.Author('Tonghe Dang'), arxiv.Result.Author('Jialin Hong'), arxiv.Result.Author('Tau Zhou')]","In order to characterize the fluctuation between the ergodic limit and the
time-averaging estimator of a full discretization in a quantitative way, we
establish a central limit theorem for the full discretization of the parabolic
stochastic partial differential equation. The theorem shows that the normalized
time-averaging estimator converges to a normal distribution with the variance
being the same as that of the continuous case, where the scale used for the
normalization corresponds to the temporal strong convergence order of the
considered full discretization. A key ingredient in the proof is to extract an
appropriate martingale difference series sum from the normalized time-averaging
estimator so that the convergence to the normal distribution of such a sum and
the convergence to zero in probability of the remainder are well balanced. The
main novelty of our method to balance the convergence lies in proposing an
appropriately modified Poisson equation so as to possess the space-independent
regularity estimates. As a byproduct, the full discretization is shown to
fulfill the weak law of large numbers, namely, the time-averaging estimator
converges to the ergodic limit in probability."
2269,"To further study boundary behavior
of eigenfunctions we address the issue of regularity of boundary points
being deﬁned diﬀerently in analysis, potential theory and probability.","We rely on the theory of Dirichlet forms to show
that a sub-Laplacian with Dirichlet boundary conditions on sets with
no restrictions on the boundary are inﬁnitesimal generators of a Hunt
process, namely, a killed process.","Our main results include Theorem 3.4 where we collect spectral prop-
erties of the Dirichlet sub-Laplacian −LΩ restricted to a bounded open
connected subset Ω of a Carnot group G. We prove that the spectrum
of −LΩ is discrete, and then we show that the ﬁrst Dirichlet eigenvalue
is strictly positive and simple, i.e.",2022-02-21 18:12:17+00:00,"Dirichlet sub-Laplacians on homogeneous Carnot groups: spectral properties, asymptotics, and heat content",math.PR,"['math.PR', 'math.AP', 'math.DG', '35P05, 35H10, 35K08']","[arxiv.Result.Author('Marco Carfagnini'), arxiv.Result.Author('Maria Gordina')]","We consider sub-Laplacians in open bounded sets in a homogeneous Carnot group
and study their spectral properties. We prove that these operators have a pure
point spectrum, and prove the existence of the spectral gap. In addition, we
give applications to the small ball problem for a hypoelliptic Brownian motion
and the large time behavior of the heat content in a regular domain."
3023,"We leave
this extension for further research.","The extension of these results to the planar case does
not seem to pose any conceptual diﬃculties; it would be more interesting to explore
this setting in the case of Arithmetic Random Waves, which is known to exhibit
some diﬀerences with respect to Euclidean and Spherical circumstances.","1.2 The model

Equation (1.1) shows that waves with random phases can actually be viewed as a su-

perposition of deterministic eigenfunctions centred on random locations {yj}j=1,...,N.
To achieve an analogous construction in the spherical case, we need to recall ﬁrst
that the Laplacian operator in S2 is deﬁned by

                             1∂          ∂  1 ∂2
                   ∆S2 := sin θ ∂θ sin θ ∂θ + sin2 θ ∂ϕ2 ;

in the spherical case, a deterministic eigenfunction centred on y ∈ S2 can be con-

structed by

             eℓ;y(·) : S2 → R , eℓ;y(·) :=  2ℓ + 1Pℓ( ·, y ) ,
                                              4π

where we have introduced the family of Legendre polynomials

                    Pℓ(t) := 1 dℓ (t2 − 1)ℓ , ℓ = 0, 1, 2, .",2022-03-09 13:59:11+00:00,Spherical Poisson Waves,math.PR,"['math.PR', '60G60, 60F05, 60B10']","[arxiv.Result.Author('Claudio Durastanti'), arxiv.Result.Author('Domenico Marinucci'), arxiv.Result.Author('Anna Paola Todino')]","We introduce a model of Poisson random waves in $\mathbb{S}^{2}$ and we study
Quantitative Central Limit Theorems when both the rate of the Poisson process
and the energy (i.e., frequency) of the waves (eigenfunctions) diverge to
infinity. We consider finite-dimensional distributions, harmonic coefficients
and convergence in law in functional spaces, and we investigate carefully the
interplay between the rates of divergence of eigenvalues and Poisson governing
measures."
3038,"The author is grateful to the organisers of the 50th Memorial Barrett Lectures in the
University of Tennessee, May 2021, for inviting him to give a plenary talk, which strongly
stimulated his further research in fractional calculus.","0            s+r                                  0

    Acknowledgements.","The author is grateful to the Simons foundation for the support of his residence at
INI in Cambridge during the program Fractional Diﬀerential Equations Jan-Apr 2022.",2022-03-09 17:21:16+00:00,CTRW approximations for fractional equations with variable order,math.PR,"['math.PR', '35R11, 60J25, 60F05, 47D07']",[arxiv.Result.Author('Vassili N. Kolokoltsov')],"The standard diffusion processes are known to be obtained as the limits of
appropriate random walks. These prelimiting random walks can be quite different
however. The diffusion coefficient can be made responsible for the size of
jumps or for the intensity of jumps. The ""rough"" diffusion limit does not feel
the difference. The situation changes, if we model jump-type approximations via
CTRW with non-exponential waiting times. If we make the diffusion coefficient
responsible for the size of jumps and take waiting times from the domain of
attraction of an $\alpha$-stable law with a constant intensity $\al$, then the
standard scaling would lead in the limit of small jumps and large intensities
to the most standard fractional diffusion equation. However, if we choose the
CTRW approximations with fixed jump sizes and use the diffusion coefficient to
distinguish intensities at different points, then we obtain in the limit the
equations with variable position-dependent fractional derivatives. In this
paper we build rigorously these approximations and prove their convergence to
the corresponding fractional equations for the cases of multidimensional
diffusions and more general Feller processes."
3045,We further study entropic methods to solve AOT problems.,"First, we show that AOT problems are stable with respect to perturbations
                                                     in the marginals and thus arbitrary AOT problems can be approximated by sequences
                                                     of linear programs.","We
                                                     show that any entropically regularized AOT problem converges to the corresponding
                                                     unregularized problem if the regularization parameter goes to zero.",2022-03-09 19:03:05+00:00,Computational methods for adapted optimal transport,math.PR,"['math.PR', 'math.OC']","[arxiv.Result.Author('Stephan Eckstein'), arxiv.Result.Author('Gudmund Pammer')]","Adapted optimal transport (AOT) problems are optimal transport problems for
distributions of a time series where couplings are constrained to have a
temporal causal structure. In this paper, we develop computational tools for
solving AOT problems numerically. First, we show that AOT problems are stable
with respect to perturbations in the marginals and thus arbitrary AOT problems
can be approximated by sequences of linear programs. We further study entropic
methods to solve AOT problems. We show that any entropically regularized AOT
problem converges to the corresponding unregularized problem if the
regularization parameter goes to zero. The proof is based on a novel method -
even in the non-adapted case - to easily obtain smooth approximations of a
given coupling with fixed marginals. Finally, we show tractability of the
adapted version of Sinkhorn's algorithm. We give explicit solutions for the
occurring projections and prove that the procedure converges to the optimizer
of the entropic AOT problem."
3063,"The po-
tentially interesting directions of further research may include (but are not limited
to) proving asymptotic normality, studying diﬀerent observation/sampling schemes,
diﬀerent asymptotic regimes, or generalization to semilinear stochastic equations
driven by fractional Brownian motion.","The presented pathwise least-squares estimation procedure appears to be promis-
ing approach for various equations driven by fractional Brownian motion.","PATHWISE LSE FOR SPDES                                                                          25

Estimate                                                            Estimate                                       1% − 99% quantile
       0.6 0.8 1.0 1.2 1.4                                                 0.0 0.5 1.0 1.5 2.0                     25% − 75% quantile

                            0  10  20            30  40                                              0  10     20               30     40

                                   Nr.",2022-03-10 08:46:43+00:00,Pathwise least-squares estimator for linear SPDEs with additive fractional noise,math.PR,"['math.PR', '62M09, 60H15, 60G22']","[arxiv.Result.Author('Pavel Kříž'), arxiv.Result.Author('Jana Šnupárková')]","This paper deals with the drift estimation in linear stochastic evolution
equations (with emphasis on linear SPDEs) with additive fractional noise (with
Hurst index ranging from 0 to 1) via least-squares procedure. Since the
least-squares estimator contains stochastic integrals of divergence type, we
address the problem of its pathwise (and robust to observation errors)
evaluation by comparison with the pathwise integral of Stratonovich type and
using its chain-rule property. The resulting pathwise LSE is then defined
implicitly as a solution to a non-linear equation. We study its numerical
properties (existence and uniqueness of the solution) as well as statistical
properties (strong consistency and the speed of its convergence). The
asymptotic properties are obtained assuming fixed time horizon and increasing
number of the observed Fourier modes (space asymptotics). We also conjecture
the asymptotic normality of the pathwise LSE."
3081,"15
6 Bibliographical comments

Let us mention that the MY property and related characterization triggered a lot of further research developing
in several directions: (1) more general algebraic structures as, a multivariate tree-generated version in Massam
and Wesołowski (2004), matrix variate versions in Letac and Wesołowski (2000), Wesołowski (2002), Massam
and Wesołowski (2006), a combination of the matrix variate and multivariate tree-generated setting in Bobecka
(2015), symmetric cone variate in Kołodziejek (2017), a version in free probability in Szpojankowski (2017);
(2) characterizations based on a weaker assumption of constancy of regressions of moments of T given S
instead of the assumption of independence of S and T - in univariate case in Wesołowski (2002), Chou and
Wang (2004) and in free probability in Szpojankowski (2017) and S´ wieca (2021); (3) a search of more general
maps of the form ψf (a, b) = (f (a + b), f (a) − f (a + b)) and product measures µ ⊗ ν, such that ψf (µ ⊗ ν)
remains a product measure and characterization of respective µ and ν by the independence property in Koudou
and Vallois (2012) with a genuine special case of µ and ν being the Kummer and gamma distributions, see also
Koudou and Vallois (2011), Koudou (2011), Wesołowski (2015), Piliszek and Wesołowski (2016), Kołodziejek
(2018).","Combining this with (57) we get

f (u, v) ∝ (det(u))λ− r+2 1 exp − tr (αbu)+2tr (au−1) (det(v))λ− r+2 1 exp − tr (βav)+2 tr (bv−1) ,

which ends the proof.","For a survey on characterizations of the GIG distribution and other refrences (up to 2014) see Koudou
and Ley (2014).",2022-03-10 14:58:10+00:00,About an extension of the Matsumoto-Yor property,math.PR,"['math.PR', '60E05, 62E10']","[arxiv.Result.Author('Gérard Letac'), arxiv.Result.Author('Jacek Wesołowski')]","If $\alpha,\beta>0$ are distinct and if $A$ and $B$ are independent
non-degenerate positive random variables such that
  $$S=\tfrac{1}{B}\,\tfrac{\beta A+B}{\alpha A+B}\quad \mbox{and}\quad
T=\tfrac{1}{A}\,\tfrac{\beta A+B}{\alpha A+B}
  $$ are independent, we prove that this happens if and only if the $A$ and $B$
have generalized inverse Gaussian distributions with suitable parameters.
Essentially, this has already been proved in Bao and Noack (2021) with
supplementary hypothesis on existence of smooth densities.
  The sources of these questions are an observation about independence
properties of the exponential Brownian motion due to Matsumoto and Yor (2001)
and a recent work of Croydon and Sasada (2000) on random recursion models
rooted in the discrete Korteweg - de Vries equation, where the above result was
conjectured.
  We also extend the direct result to random matrices proving that a matrix
variate analogue of the above independence property is satisfied by independent
matrix-variate GIG variables. The question of characterization of GIG random
matrices through this independence property remains open."
4091,"Apart from these concrete questions there are a number of further research directions regarding
the CPERE.","In
this case the setting would be fundamentally diﬀerent since already the invariant distribution of the
background process B would depend, by assumption, on the initial conﬁguration.","Here, we mainly considered the behaviour of the CPERE in the supercritical regime,
i.e.",2022-03-30 13:02:29+00:00,Contact process in an evolving random environment,math.PR,"['math.PR', '60K35, 05C80, 82C22']","[arxiv.Result.Author('Marco Seiler'), arxiv.Result.Author('Anja Sturm')]","In this paper we introduce a contact process in an evolving random
environment (CPERE) on a connected and transitive graph with bounded degree,
where we assume that this environment is described through an ergodic spin
systems with finite range. We show that under a certain growth condition the
phase transition of survival is independent of the initial configuration of the
process. We study the invariant laws of the CPERE and show that under
aforementioned growth condition the phase transition for survival coincides
with the phase transition of non-triviality of the upper invariant law.
Furthermore, we prove continuity properties for the survival probability and
derive equivalent conditions for complete convergence, in an analogous way as
for the classical contact process. We then focus on the special case, where the
evolving random environment is described through a dynamical percolation. We
show that the contact process on a dynamical percolation on the $d$-dimensional
integer dies out a.s. at criticality and complete convergence holds for all
parameter choices. In the end we derive some comparison results between a
dynamical percolation and ergodic spin systems with finite range such that we
get bounds on the survival probability of a contact process in an evolving
random environment and we determine in this case that complete convergence
holds in a certain parameter regime."
